"","caseid","commonweight","age","gender","race_eth","education","marital","employment","device","republican","public_ins","public_option"
"262",1028843219,0.875499697769833,64,"Male","White","College graduate or higher","Married","Employed","Smartphone",0,0,0
"263",1028547883,1.1743690061989,43,"Male","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"264",1028792315,1.19730469688272,40,"Female","White","College graduate or higher","Married","Unemployed","Smartphone",0,1,1
"265",1028235183,0.607704180189323,55,"Female","White","High school graduate","Married","Other","Smartphone",0,0,1
"266",1028870827,0.820728583524116,49,"Male","White","High school graduate","Married","Employed","Computer",0,0,0
"267",1028856837,0.635021721858851,41,"Female","White","College graduate or higher","Never married","Employed","Tablet",0,0,1
"268",1028872681,0.884532876497701,37,"Female","White","College graduate or higher","Married","Employed","Computer",0,0,1
"269",1028862987,1.89680019385265,71,"Female","White","College graduate or higher","Never married","Retired","Computer",0,0,1
"270",1028870159,0.338195871484265,64,"Male","White","High school graduate","Married","Retired","Computer",0,1,1
"271",1028859651,0.17233450255907,42,"Male","Asian","College graduate or higher","Married","Employed","Computer",0,0,1
"272",1028873323,2.34618144433496,19,"Male","Asian","High school graduate","Never married","Other","Smartphone",0,0,1
"273",1028843545,0.373109180642366,48,"Female","White","Some college or 2-year degree","Never married","Employed","Smartphone",1,0,1
"274",1028817949,0.867214798199801,49,"Female","White","College graduate or higher","Married","Other","Computer",0,0,1
"275",1028563751,0.991436921529365,75,"Female","White","Some college or 2-year degree","Widowed","Retired","Tablet",0,1,0
"276",1028857887,0.756857519051997,39,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"277",1028872737,0.615555413152905,64,"Female","White","Some college or 2-year degree","Married","Retired","Smartphone",0,1,1
"278",1028687907,0.722803125156443,32,"Female","White","College graduate or higher","Married","Employed","Smartphone",1,0,0
"279",1028856621,0.175525388648031,30,"Male","Other","College graduate or higher","Never married","Employed","Computer",0,0,1
"280",1028870697,1.9440959745626,29,"Male","Hispanic/Latino","Some college or 2-year degree","Never married","Employed","Smartphone",0,0,1
"281",1028856571,0.804143793904074,67,"Male","White","Some college or 2-year degree","Never married","Other","Computer",0,1,1
"282",1028791339,0.673262758908894,29,"Male","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"283",1028848173,0.50839462442125,38,"Female","White","College graduate or higher","Married","Employed","Smartphone",0,0,1
"284",1028847663,0.831501765321951,76,"Female","White","Some college or 2-year degree","Divorced","Retired","Computer",0,1,0
"285",1028856881,1.21735805465335,48,"Male","White","College graduate or higher","Married","Employed","Smartphone",1,0,0
"286",1028857395,1.07619342349571,68,"Female","White","College graduate or higher","Never married","Retired","Computer",0,1,1
"287",1028857909,0.90876120725145,64,"Male","White","College graduate or higher","Married","Retired","Tablet",1,0,0
"288",1028857847,1.81005623817611,59,"Female","White","College graduate or higher","Married","Other","Computer",0,1,1
"289",1028870205,0.875499697769833,57,"Male","White","College graduate or higher","Never married","Disabled","Smartphone",0,1,0
"290",1028868673,0.910812663590071,53,"Female","White","Some college or 2-year degree","Divorced","Unemployed","Tablet",0,1,1
"291",1028790387,1.13681014067187,73,"Male","White","College graduate or higher","Married","Retired","Computer",0,1,1
"292",1028843265,1.39858015946677,51,"Male","White","Some college or 2-year degree","Married","Employed","Smartphone",1,0,1
"293",1028869701,0.460528318503109,28,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"294",1028870727,0.297510099241893,34,"Male","Hispanic/Latino","Some college or 2-year degree","Never married","Employed","Computer",0,0,1
"295",1028765991,0.849411070101174,49,"Female","Other","College graduate or higher","Never married","Disabled","Computer",0,1,1
"296",1028817993,0.415861828795935,33,"Female","Asian","College graduate or higher","Never married","Employed","Computer",0,1,1
"297",1028700747,0.595245683332082,71,"Female","Black","Some college or 2-year degree","Married","Retired","Smartphone",0,1,1
"298",1028873245,0.628104149608441,48,"Female","White","College graduate or higher","Married","Employed","Computer",1,0,0
"299",1028859981,0.791192023018545,50,"Female","White","Some college or 2-year degree","Married","Employed","Computer",0,0,1
"300",1028382799,0.501632611864208,43,"Female","Black","College graduate or higher","Widowed","Employed","Smartphone",0,0,1
"301",1028873037,0.618095586896183,32,"Female","White","College graduate or higher","Married","Employed","Computer",0,0,1
"302",1028869715,1.16441602032836,41,"Female","White","College graduate or higher","Never married","Employed","Computer",0,1,1
"303",1028779605,1.41211766056307,46,"Female","White","Some college or 2-year degree","Never married","Employed","Smartphone",1,1,1
"304",1028872069,0.863073339121826,58,"Male","White","College graduate or higher","Never married","Retired","Computer",0,1,1
"305",1028431961,0.727658405074092,60,"Male","White","Some college or 2-year degree","Never married","Employed","Computer",0,0,1
"306",1028869597,0.92531799491413,51,"Male","White","Some college or 2-year degree","Married","Employed","Computer",1,0,0
"307",1028869211,1.17493550307771,65,"Male","White","High school graduate","Married","Employed","Computer",1,1,0
"308",1028862565,0.733158077920266,44,"Male","White","College graduate or higher","Married","Employed","Smartphone",0,0,0
"309",1028870241,1.10075075071613,34,"Male","Asian","College graduate or higher","Married","Employed","Computer",0,0,1
"310",1028830821,0.595721344781036,67,"Female","Black","College graduate or higher","Married","Employed","Computer",0,1,0
"311",1027436135,1.24706660462347,42,"Female","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"312",1028872297,0.606299251836839,57,"Female","Hispanic/Latino","College graduate or higher","Married","Employed","Computer",0,0,0
"313",1028763757,1.02621424485608,64,"Male","White","Some college or 2-year degree","Never married","Disabled","Computer",1,1,1
"314",1028854895,1.10243568633549,71,"Male","White","College graduate or higher","Never married","Retired","Smartphone",0,0,1
"315",1028852851,1.58179318874602,64,"Female","Other","Some college or 2-year degree","Divorced","Unemployed","Computer",0,1,1
"316",1028848757,0.612584325665651,29,"Female","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"317",1028869257,0.469747785186973,72,"Male","Other","College graduate or higher","Married","Employed","Computer",1,1,0
"318",1028863307,1.1040009217331,49,"Male","White","Some college or 2-year degree","Never married","Employed","Computer",1,0,1
"319",1028856957,1.96241858341045,53,"Male","White","College graduate or higher","Married","Employed","Computer",0,0,1
"320",1028870969,0.542908089346517,38,"Female","White","Some college or 2-year degree","Never married","Disabled","Smartphone",0,1,1
"321",1028857195,1.08884704437887,87,"Male","White","College graduate or higher","Married","Retired","Computer",1,0,1
"322",1028856453,1.2205995135816,76,"Female","White","College graduate or higher","Married","Retired","Computer",0,1,1
"323",1028852359,0.71991042506956,71,"Male","White","College graduate or higher","Never married","Retired","Computer",1,1,1
"324",1028848777,1.04243559997122,52,"Male","White","College graduate or higher","Married","Employed","Computer",0,0,0
"325",1028374155,1.09676933185669,40,"Female","White","Some college or 2-year degree","Married","Unemployed","Tablet",1,0,1
"326",1028869261,0.393372204902821,23,"Female","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"327",1028855663,1.26451561088869,59,"Male","White","Some college or 2-year degree","Never married","Employed","Computer",1,0,1
"328",1028862609,0.536718978610617,73,"Male","White","College graduate or higher","Married","Employed","Computer",0,1,1
"329",1028793305,0.677828199245098,20,"Female","Asian","High school graduate","Never married","Other","Smartphone",0,0,0
"330",1028872429,1.26694648551582,34,"Male","Black","Some college or 2-year degree","Married","Employed","Computer",1,1,1
"331",1028862399,0.12817864379606,55,"Male","Native American","Some college or 2-year degree","Married","Employed","Smartphone",1,0,0
"332",1028869271,0.729962665160506,65,"Female","White","Some college or 2-year degree","Married","Retired","Computer",1,1,0
"333",1028833967,1.20956927288812,60,"Male","White","College graduate or higher","Never married","Employed","Computer",0,0,0
"334",1028872495,0.71836700188262,63,"Male","White","College graduate or higher","Married","Employed","Computer",0,0,0
"335",1028855967,1.35733213702592,64,"Male","White","College graduate or higher","Married","Retired","Computer",0,0,1
"336",1028849803,0.946387916815991,49,"Female","White","Some college or 2-year degree","Married","Employed","Computer",1,0,0
"337",1028271267,0.278380347687892,58,"Female","Native American","College graduate or higher","Married","Other","Computer",0,0,1
"338",1028856997,0.791702285060854,48,"Female","White","Some college or 2-year degree","Married","Unemployed","Computer",1,0,1
"339",1028832939,0.976482188469293,36,"Female","White","College graduate or higher","Married","Employed","Smartphone",0,0,1
"340",1028873521,0.577641990135903,56,"Male","White","High school graduate","Never married","Employed","Smartphone",1,1,0
"341",1028493999,0.660043334040945,67,"Male","White","College graduate or higher","Divorced","Retired","Computer",0,1,1
"342",1028853163,1.45593568029616,64,"Male","Hispanic/Latino","High school graduate","Widowed","Other","Computer",0,0,0
"343",1028835017,1.04786968353969,44,"Male","White","Some college or 2-year degree","Married","Employed","Smartphone",0,0,1
"344",1028869305,1.08851840795946,55,"Female","White","College graduate or higher","Married","Other","Smartphone",0,0,1
"345",1028391259,0.872266449350447,44,"Female","White","College graduate or higher","Married","Employed","Smartphone",0,0,1
"346",1028868797,0.507326392661769,39,"Female","White","College graduate or higher","Married","Unemployed","Smartphone",0,0,1
"347",1028870899,1.2667924685802,54,"Female","White","College graduate or higher","Divorced","Employed","Smartphone",1,0,0
"348",1028871157,1.45857737072686,56,"Female","White","College graduate or higher","Married","Other","Computer",0,0,0
"349",1028820169,0.523042788482785,35,"Female","Other","Some college or 2-year degree","Married","Employed","Smartphone",0,1,1
"350",1028856797,0.768983972855869,67,"Male","White","College graduate or higher","Never married","Employed","Computer",1,1,1
"351",1028494539,0.669547682939378,53,"Male","White","High school graduate","Never married","Retired","Computer",0,0,1
"352",1028852941,2.25081177515678,57,"Female","Hispanic/Latino","Less than high school","Married","Disabled","Computer",0,1,1
"353",1028848845,1.75417547883083,53,"Female","White","College graduate or higher","Married","Employed","Smartphone",0,0,1
"354",1028870647,0.673728816388455,51,"Female","White","High school graduate","Married","Employed","Tablet",0,0,1
"355",1028870691,1.26290923900266,60,"Female","White","Some college or 2-year degree","Married","Retired","Computer",1,0,1
"356",1028853973,1.14878727148777,75,"Female","White","College graduate or higher","Married","Retired","Computer",1,0,0
"357",1028856537,0.920990064118538,52,"Male","White","High school graduate","Divorced","Employed","Computer",0,0,0
"358",1028861827,0.963843048679157,59,"Female","White","College graduate or higher","Married","Employed","Computer",1,0,0
"359",1028858149,0.196796752585403,53,"Female","Other","College graduate or higher","Married","Employed","Computer",0,0,0
"360",1028791523,1.23612001250717,45,"Male","White","College graduate or higher","Married","Employed","Smartphone",1,0,0
"361",1028406501,1.11126418054774,63,"Female","White","College graduate or higher","Married","Employed","Computer",0,0,1
"362",1028611793,0.578015240367213,32,"Female","White","High school graduate","Married","Other","Smartphone",1,0,0
"363",1028869355,0.539720836673026,60,"Female","White","College graduate or higher","Widowed","Disabled","Computer",0,1,0
"364",1028847341,0.760835162892669,84,"Female","White","Some college or 2-year degree","Widowed","Retired","Computer",0,1,1
"365",1028871017,0.604174265578389,42,"Female","White","College graduate or higher","Divorced","Employed","Computer",0,0,0
"366",1028857073,0.798482827527968,28,"Male","White","College graduate or higher","Married","Employed","Smartphone",0,0,0
"367",1028858615,0.522235939834539,72,"Male","White","College graduate or higher","Married","Retired","Computer",0,1,1
