ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean,,
TX-039,Brazoria County,Texas,1.66,30,-2.25,3.91,,
TX-041,Brazos County,Texas,3.73,85,0.26,3.47,,
TX-043,Brewster County,Texas,0.61,82,0.04,0.57,,
TX-045,Briscoe County,Texas,1.51,103,0.61,0.9,,
TX-047,Brooks County,Texas,2.2,101,0.89,1.31,,
TX-049,Brown County,Texas,5.42,123,3.6,1.82,,
TX-051,Burleson County,Texas,3.29,78,0.01,3.28,,
TX-053,Burnet County,Texas,5.16,121,2.85,2.31,,
TX-055,Caldwell County,Texas,2.21,69,-0.44,2.65,,
TX-057,Calhoun County,Texas,1.77,51,-1.02,2.79,,
TX-059,Callahan County,Texas,4.04,120,2.48,1.56,,
TX-061,Cameron County,Texas,2.94,105,1.3,1.64,,
TX-063,Camp County,Texas,2.55,50,-1.48,4.03,,
TX-065,Carson County,Texas,0.56,70,-0.31,0.87,,
TX-067,Cass County,Texas,2.49,40,-1.79,4.28,,
TX-069,Castro County,Texas,1.21,102,0.46,0.75,,
TX-071,Chambers County,Texas,2.85,53,-1.41,4.26,,
TX-073,Cherokee County,Texas,2.41,38,-1.67,4.08,,
TX-075,Childress County,Texas,2.2,112,1.2,1,,
TX-077,Clay County,Texas,3.3,105,1.34,1.96,,
TX-079,Cochran County,Texas,1.78,119,1.1,0.68,,
TX-081,Coke County,Texas,4.78,128,3.62,1.16,,
TX-083,Coleman County,Texas,4.84,125,3.25,1.59,,
TX-085,Collin County,Texas,4.25,105,1.39,2.86,,
TX-087,Collingsworth County,Texas,1.08,85,0.05,1.03,,
TX-089,Colorado County,Texas,4.31,92,0.93,3.38,,
TX-091,Comal County,Texas,2.48,79,0.02,2.46,,
TX-093,Comanche County,Texas,4.27,117,2.28,1.99,,
TX-095,Concho County,Texas,3.11,117,1.71,1.4,,
TX-097,Cooke County,Texas,4.71,114,2.26,2.45,,
TX-099,Coryell County,Texas,4.59,117,2.12,2.47,,
TX-101,Cottle County,Texas,2,108,0.99,1.01,,
TX-103,Crane County,Texas,2.01,118,1.32,0.69,,
TX-105,Crockett County,Texas,1.94,110,0.99,0.95,,
TX-107,Crosby County,Texas,1.71,106,0.82,0.89,,
TX-109,Culberson County,Texas,0.95,112,0.46,0.49,,
TX-111,Dallam County,Texas,1.11,108,0.52,0.59,,
TX-113,Dallas County,Texas,3.81,99,0.97,2.84,,
TX-115,Dawson County,Texas,2.58,125,1.79,0.79,,
TX-117,Deaf Smith County,Texas,1.16,106,0.45,0.71,,
TX-119,Delta County,Texas,3.21,76,-0.33,3.54,,
TX-121,Denton County,Texas,3.44,100,0.98,2.46,,
TX-123,DeWitt County,Texas,2.71,78,0.09,2.62,,
TX-125,Dickens County,Texas,1.94,106,0.93,1.01,,
TX-127,Dimmit County,Texas,1.62,98,0.53,1.09,,
TX-129,Donley County,Texas,0.56,57,-0.38,0.94,,
TX-131,Duval County,Texas,1.84,91,0.52,1.32,,
TX-133,Eastland County,Texas,4.05,117,2.24,1.81,,
TX-135,Ector County,Texas,2.22,124,1.55,0.67,,
TX-137,Edwards County,Texas,2.13,102,0.79,1.34,,
TX-139,Ellis County,Texas,3.69,96,0.69,3,,
TX-141,El Paso County,Texas,0.32,68,-0.1,0.42,,
TX-143,Erath County,Texas,3.59,109,1.5,2.09,,
TX-145,Falls County,Texas,4.61,104,1.55,3.06,,
TX-147,Fannin County,Texas,3.51,83,0.28,3.23,,
TX-149,Fayette County,Texas,3.55,87,0.41,3.14,,
TX-151,Fisher County,Texas,3.93,126,2.76,1.17,,
TX-153,Floyd County,Texas,1.44,99,0.56,0.88,,
TX-155,Foard County,Texas,2.09,106,0.88,1.21,,
TX-157,Fort Bend County,Texas,2.55,55,-1.23,3.78,,
TX-159,Franklin County,Texas,3.86,81,-0.01,3.87,,
TX-161,Freestone County,Texas,2.74,61,-0.75,3.49,,
TX-163,Frio County,Texas,0.97,55,-0.52,1.49,,
TX-165,Gaines County,Texas,1.54,112,0.84,0.7,,
TX-167,Galveston County,Texas,1.86,32,-2.11,3.97,,
TX-169,Garza County,Texas,2.81,124,1.93,0.88,,
TX-171,Gillespie County,Texas,3.74,114,1.73,2.01,,
TX-173,Glasscock County,Texas,3.48,127,2.58,0.9,,
TX-175,Goliad County,Texas,1.64,56,-0.75,2.39,,
TX-177,Gonzales County,Texas,2.39,77,-0.22,2.61,,
TX-179,Gray County,Texas,0.35,43,-0.63,0.98,,
TX-181,Grayson County,Texas,3.81,103,1.12,2.69,,
TX-183,Gregg County,Texas,3.42,62,-0.64,4.06,,
TX-185,Grimes County,Texas,4.45,90,0.69,3.76,,
TX-187,Guadalupe County,Texas,2.58,82,0.11,2.47,,
TX-189,Hale County,Texas,1.06,90,0.27,0.79,,
TX-191,Hall County,Texas,1.42,99,0.51,0.91,,
TX-193,Hamilton County,Texas,5.08,119,2.83,2.25,,
TX-195,Hansford County,Texas,0.09,28,-0.71,0.8,,
TX-197,Hardeman County,Texas,2.24,109,1.04,1.2,,
TX-199,Hardin County,Texas,3.6,51,-1.1,4.7,,
TX-201,Harris County,Texas,2.78,56,-1.32,4.1,,
TX-203,Harrison County,Texas,4.1,70,-0.11,4.21,,
TX-205,Hartley County,Texas,1.37,113,0.74,0.63,,
TX-207,Haskell County,Texas,3.22,117,1.85,1.37,,
TX-209,Hays County,Texas,3.02,92,0.54,2.48,,
TX-211,Hemphill County,Texas,0.36,44,-0.71,1.07,,
TX-213,Henderson County,Texas,2.82,58,-0.77,3.59,,
TX-215,Hidalgo County,Texas,2.13,104,0.91,1.22,,
TX-217,Hill County,Texas,3.64,96,0.83,2.81,,
TX-219,Hockley County,Texas,1.51,111,0.78,0.73,,
TX-221,Hood County,Texas,3.04,101,0.89,2.15,,
TX-223,Hopkins County,Texas,3.63,80,0.02,3.61,,
TX-225,Houston County,Texas,2.54,36,-1.61,4.15,,
TX-227,Howard County,Texas,3.9,127,2.99,0.91,,
TX-229,Hudspeth County,Texas,0.22,54,-0.22,0.44,,
TX-231,Hunt County,Texas,3.61,87,0.3,3.31,,
TX-233,Hutchinson County,Texas,0.26,46,-0.54,0.8,,
TX-235,Irion County,Texas,3.68,126,2.58,1.1,,
TX-237,Jack County,Texas,3.53,105,1.48,2.05,,
TX-239,Jackson County,Texas,2.49,67,-0.57,3.06,,
TX-241,Jasper County,Texas,2.73,35,-2.02,4.75,,
TX-243,Jeff Davis County,Texas,0.94,101,0.37,0.57,,
TX-245,Jefferson County,Texas,3.75,64,-0.58,4.33,,
TX-247,Jim Hogg County,Texas,1,65,-0.16,1.16,,
TX-249,Jim Wells County,Texas,1.35,66,-0.14,1.49,,
TX-251,Johnson County,Texas,3.11,94,0.57,2.54,,
TX-253,Jones County,Texas,2.8,111,1.48,1.32,,
TX-255,Karnes County,Texas,1.5,54,-0.65,2.15,,
TX-257,Kaufman County,Texas,4.95,106,1.7,3.25,,
TX-259,Kendall County,Texas,2.51,84,0.27,2.24,,
TX-261,Kenedy County,Texas,2.28,98,0.73,1.55,,
TX-263,Kent County,Texas,3.56,126,2.55,1.01,,
TX-265,Kerr County,Texas,2.17,84,0.19,1.98,,
TX-267,Kimble County,Texas,2.2,100,0.64,1.56,,
TX-269,King County,Texas,2.22,108,1.09,1.13,,
TX-271,Kinney County,Texas,1.98,110,0.85,1.13,,
TX-273,Kleberg County,Texas,1.42,66,-0.17,1.59,,
TX-275,Knox County,Texas,2.42,109,1.13,1.29,,
TX-277,Lamar County,Texas,2.95,66,-0.65,3.6,,
TX-279,Lamb County,Texas,1.25,104,0.52,0.73,,
TX-281,Lampasas County,Texas,3.53,105,1.23,2.3,,
TX-283,La Salle County,Texas,1.1,64,-0.2,1.3,,
TX-285,Lavaca County,Texas,3.39,88,0.37,3.02,,
TX-287,Lee County,Texas,3.52,89,0.41,3.11,,
TX-289,Leon County,Texas,2.8,56,-0.95,3.75,,
TX-291,Liberty County,Texas,2.39,35,-1.96,4.35,,
TX-293,Limestone County,Texas,3.35,88,0.09,3.26,,
TX-295,Lipscomb County,Texas,0.36,45,-0.67,1.03,,
TX-297,Live Oak County,Texas,1.33,65,-0.38,1.71,,
TX-299,Llano County,Texas,4.11,118,2.09,2.02,,
TX-301,Loving County,Texas,1.44,120,0.96,0.48,,
TX-303,Lubbock County,Texas,1.08,93,0.31,0.77,,
TX-305,Lynn County,Texas,2.39,125,1.57,0.82,,
TX-307,McCulloch County,Texas,3.6,119,1.95,1.65,,
TX-309,McLennan County,Texas,5.25,116,2.5,2.75,,
TX-311,McMullen County,Texas,1.36,70,-0.13,1.49,,
TX-313,Madison County,Texas,3.16,72,-0.59,3.75,,
TX-315,Marion County,Texas,2.64,42,-1.59,4.23,,
TX-317,Martin County,Texas,2.12,120,1.32,0.8,,
TX-319,Mason County,Texas,2.83,107,1.08,1.75,,
TX-321,Matagorda County,Texas,1.56,33,-1.9,3.46,,
TX-323,Maverick County,Texas,2.28,114,1.29,0.99,,
TX-325,Medina County,Texas,1.31,58,-0.48,1.79,,
TX-327,Menard County,Texas,2.42,104,0.91,1.51,,
TX-329,Midland County,Texas,2.21,123,1.46,0.75,,
TX-331,Milam County,Texas,4.21,98,1.19,3.02,,
TX-333,Mills County,Texas,3.68,108,1.58,2.1,,
TX-335,Mitchell County,Texas,4.55,128,3.51,1.04,,
TX-337,Montague County,Texas,4.42,112,2.18,2.24,,
TX-339,Montgomery County,Texas,3.24,56,-0.92,4.16,,
TX-341,Moore County,Texas,0.56,75,-0.14,0.7,,
TX-343,Morris County,Texas,2.27,38,-1.88,4.15,,
TX-345,Motley County,Texas,1.88,107,0.94,0.94,,
TX-347,Nacogdoches County,Texas,2.56,35,-1.86,4.42,,
TX-349,Navarro County,Texas,3.2,82,0,3.2,,
TX-351,Newton County,Texas,2.77,37,-1.95,4.72,,
TX-353,Nolan County,Texas,4.76,127,3.49,1.27,,
TX-355,Nueces County,Texas,1.29,58,-0.48,1.77,,
TX-357,Ochiltree County,Texas,0.07,27,-0.86,0.93,,
TX-359,Oldham County,Texas,1.49,112,0.8,0.69,,
TX-361,Orange County,Texas,3.61,57,-0.8,4.41,,
TX-363,Palo Pinto County,Texas,3,102,1.06,1.94,,
TX-365,Panola County,Texas,3.25,47,-1.04,4.29,,
TX-367,Parker County,Texas,2.89,100,0.81,2.08,,
TX-369,Parmer County,Texas,1.04,104,0.38,0.66,,
TX-371,Pecos County,Texas,1.08,102,0.44,0.64,,
TX-373,Polk County,Texas,2.92,42,-1.7,4.62,,
TX-375,Potter County,Texas,1.01,97,0.27,0.74,,
TX-377,Presidio County,Texas,0.78,93,0.25,0.53,,
TX-379,Rains County,Texas,3.31,73,-0.19,3.5,,
TX-381,Randall County,Texas,1.03,94,0.25,0.78,,
TX-383,Reagan County,Texas,3.11,124,2.19,0.92,,
TX-385,Real County,Texas,1.49,71,-0.17,1.66,,
TX-387,Red River County,Texas,3.59,77,-0.33,3.92,,
TX-389,Reeves County,Texas,1.08,109,0.54,0.54,,
TX-391,Refugio County,Texas,2.13,69,-0.22,2.35,,
TX-393,Roberts County,Texas,0.19,39,-0.76,0.95,,
TX-395,Robertson County,Texas,4.18,95,0.92,3.26,,
TX-397,Rockwall County,Texas,5.38,113,2.3,3.08,,
TX-399,Runnels County,Texas,4.69,127,3.34,1.35,,
TX-401,Rusk County,Texas,2.7,44,-1.4,4.1,,
TX-403,Sabine County,Texas,2.25,26,-2.27,4.52,,
TX-405,San Augustine County,Texas,2.54,31,-1.97,4.51,,
TX-407,San Jacinto County,Texas,2.85,44,-1.47,4.32,,
TX-409,San Patricio County,Texas,1.76,71,-0.19,1.95,,
TX-411,San Saba County,Texas,3.33,108,1.32,2.01,,
TX-413,Schleicher County,Texas,2.57,115,1.34,1.23,,
TX-415,Scurry County,Texas,3.87,126,2.86,1.01,,
TX-417,Shackelford County,Texas,2.87,106,1.35,1.52,,
TX-419,Shelby County,Texas,3.85,60,-0.51,4.36,,
TX-421,Sherman County,Texas,0.41,67,-0.28,0.69,,
TX-423,Smith County,Texas,2.51,47,-1.36,3.87,,
TX-425,Somervell County,Texas,3.43,105,1.13,2.3,,
TX-427,Starr County,Texas,1.09,70,0.03,1.06,,
TX-429,Stephens County,Texas,3.11,107,1.34,1.77,,
TX-431,Sterling County,Texas,4.28,128,3.24,1.04,,
TX-433,Stonewall County,Texas,3.65,125,2.45,1.2,,
TX-435,Sutton County,Texas,2.45,113,1.18,1.27,,
TX-437,Swisher County,Texas,1.21,94,0.37,0.84,,
TX-439,Tarrant County,Texas,2.86,93,0.46,2.4,,
TX-441,Taylor County,Texas,3.5,122,2.11,1.39,,
TX-443,Terrell County,Texas,0.96,98,0.3,0.66,,
TX-445,Terry County,Texas,2.13,122,1.39,0.74,,
TX-447,Throckmorton County,Texas,2.48,99,0.93,1.55,,
TX-449,Titus County,Texas,3.21,67,-0.85,4.06,,
TX-451,Tom Green County,Texas,3.71,126,2.51,1.2,,
TX-453,Travis County,Texas,3.62,101,1.1,2.52,,
TX-455,Trinity County,Texas,3.11,51,-1.24,4.35,,
TX-457,Tyler County,Texas,2.88,39,-1.92,4.8,,
TX-459,Upshur County,Texas,2.57,47,-1.48,4.05,,
TX-461,Upton County,Texas,2.53,123,1.75,0.78,,
TX-463,Uvalde County,Texas,1.58,78,0.12,1.46,,
TX-465,Val Verde County,Texas,1.71,109,0.79,0.92,,
TX-467,Van Zandt County,Texas,3.37,79,-0.13,3.5,,
TX-469,Victoria County,Texas,2.76,79,0.06,2.7,,
TX-471,Walker County,Texas,3.45,70,-0.59,4.04,,
TX-473,Waller County,Texas,4.19,86,0.38,3.81,,
TX-475,Ward County,Texas,1.2,110,0.64,0.56,,
TX-477,Washington County,Texas,4.17,86,0.61,3.56,,
TX-479,Webb County,Texas,1.3,83,0.18,1.12,,
TX-481,Wharton County,Texas,2.18,46,-1.24,3.42,,
TX-483,Wheeler County,Texas,0.36,41,-0.75,1.11,,
TX-485,Wichita County,Texas,2.29,96,0.6,1.69,,
TX-487,Wilbarger County,Texas,2.19,98,0.75,1.44,,
TX-489,Willacy County,Texas,2.42,99,0.82,1.6,,
TX-491,Williamson County,Texas,4,102,1.32,2.68,,
TX-493,Wilson County,Texas,2.2,78,0.06,2.14,,
TX-495,Winkler County,Texas,1.68,120,1.11,0.57,,
TX-497,Wise County,Texas,3.51,106,1.28,2.23,,
TX-499,Wood County,Texas,3.09,67,-0.67,3.76,,
TX-501,Yoakum County,Texas,2.08,121,1.4,0.68,,
TX-503,Young County,Texas,2.81,99,1.01,1.8,,
TX-505,Zapata County,Texas,0.57,52,-0.4,0.97,,
TX-507,Zavala County,Texas,1.6,94,0.39,1.21,,
UT-001,Beaver County,Utah,1.05,88,0.13,0.92,,
UT-003,Box Elder County,Utah,0.58,30,-0.45,1.03,,
UT-005,Cache County,Utah,2.1,40,-0.71,2.81,,
UT-007,Carbon County,Utah,0.71,54,-0.34,1.05,,
UT-009,Daggett County,Utah,0.73,48,-0.36,1.09,,
UT-011,Davis County,Utah,2.59,80,0.26,2.33,,
UT-013,Duchesne County,Utah,0.87,38,-0.49,1.36,,
UT-015,Emery County,Utah,0.48,67,-0.13,0.61,,
UT-017,Garfield County,Utah,1.01,90,0.08,0.93,,
UT-019,Grand County,Utah,1.13,94,0.24,0.89,,
UT-021,Iron County,Utah,1.15,89,0.05,1.1,,
UT-023,Juab County,Utah,0.56,40,-0.32,0.88,,
UT-025,Kane County,Utah,0.88,82,0.02,0.86,,
UT-027,Millard County,Utah,0.47,48,-0.26,0.73,,
UT-029,Morgan County,Utah,2.35,63,-0.17,2.52,,
UT-031,Piute County,Utah,1.54,94,0.27,1.27,,
UT-033,Rich County,Utah,0.93,32,-0.49,1.42,,
UT-035,Salt Lake County,Utah,2.28,84,0.22,2.06,,
UT-037,San Juan County,Utah,0.83,81,0.02,0.81,,
UT-039,Sanpete County,Utah,1.64,70,-0.04,1.68,,
UT-041,Sevier County,Utah,1.32,75,-0.05,1.37,,
UT-043,Summit County,Utah,2.07,49,-0.34,2.41,,
UT-045,Tooele County,Utah,0.69,61,-0.07,0.76,,
UT-047,Uintah County,Utah,0.83,78,-0.03,0.86,,
UT-049,Utah County,Utah,1.71,74,0.04,1.67,,
UT-051,Wasatch County,Utah,1.83,45,-0.52,2.35,,
UT-053,Washington County,Utah,1.13,82,-0.01,1.14,,
UT-055,Wayne County,Utah,0.66,76,-0.01,0.67,,
UT-057,Weber County,Utah,2.46,64,-0.13,2.59,,
VT-001,Addison County,Vermont,2.72,51,-0.6,3.32,,
VT-003,Bennington County,Vermont,3.26,53,-0.76,4.02,,
VT-005,Caledonia County,Vermont,3.21,62,-0.23,3.44,,
VT-007,Chittenden County,Vermont,2.37,36,-0.89,3.26,,
VT-009,Essex County,Vermont,3.01,48,-0.51,3.52,,
VT-011,Franklin County,Vermont,2.46,26,-1.19,3.65,,
VT-013,Grand Isle County,Vermont,1.93,26,-1.01,2.94,,
VT-015,Lamoille County,Vermont,2.62,27,-1.16,3.78,,
VT-017,Orange County,Vermont,2.51,42,-0.89,3.4,,
VT-019,Orleans County,Vermont,2.63,28,-1.04,3.67,,
VT-021,Rutland County,Vermont,2.95,52,-0.61,3.56,,
VT-023,Washington County,Vermont,2.6,37,-0.88,3.48,,
VT-025,Windham County,Vermont,2.84,30,-1.28,4.12,,
VT-027,Windsor County,Vermont,2.79,42,-0.9,3.69,,
VA-001,Accomack County,Virginia,1.34,27,-1.41,2.75,,
VA-003,Albemarle County,Virginia,1.39,27,-1.53,2.92,,
VA-005,Alleghany County,Virginia,1.84,38,-0.94,2.78,,
VA-007,Amelia County,Virginia,1.32,25,-1.55,2.87,,
VA-009,Amherst County,Virginia,1.86,38,-1.28,3.14,,
VA-011,Appomattox County,Virginia,0.75,12,-2.12,2.87,,
VA-013,Arlington County,Virginia,0.61,2,-2.32,2.93,,
VA-015,Augusta County,Virginia,1.77,39,-1.01,2.78,,
VA-017,Bath County,Virginia,2.07,44,-0.82,2.89,,
VA-019,Bedford County,Virginia,1.3,22,-1.67,2.97,,
VA-021,Bland County,Virginia,1.64,28,-1.06,2.7,,
VA-023,Botetourt County,Virginia,1.52,29,-1.33,2.85,,
VA-025,Brunswick County,Virginia,1.21,23,-1.59,2.8,,
VA-027,Buchanan County,Virginia,2.29,49,-0.62,2.91,,
VA-029,Buckingham County,Virginia,0.77,12,-2.16,2.93,,
VA-031,Campbell County,Virginia,0.78,9,-2.04,2.82,,
VA-033,Caroline County,Virginia,1.17,18,-1.71,2.88,,
VA-035,Carroll County,Virginia,1.33,19,-1.69,3.02,,
VA-036,Charles City County,Virginia,1.2,21,-1.5,2.7,,
VA-037,Charlotte County,Virginia,0.84,15,-1.97,2.81,,
VA-041,Chesterfield County,Virginia,1.32,23,-1.48,2.8,,
VA-043,Clarke County,Virginia,1.35,24,-1.4,2.75,,
VA-045,Craig County,Virginia,1.58,31,-1.17,2.75,,
VA-047,Culpeper County,Virginia,1.16,23,-1.75,2.91,,
VA-049,Cumberland County,Virginia,0.89,14,-2,2.89,,
VA-051,Dickenson County,Virginia,2.42,54,-0.47,2.89,,
VA-053,Dinwiddie County,Virginia,1.32,27,-1.44,2.76,,
VA-057,Essex County,Virginia,1.34,21,-1.51,2.85,,
VA-059,Fairfax County,Virginia,0.76,6,-2.14,2.9,,
VA-061,Fauquier County,Virginia,1.06,18,-1.85,2.91,,
VA-063,Floyd County,Virginia,1.32,21,-1.65,2.97,,
VA-065,Fluvanna County,Virginia,1.17,21,-1.73,2.9,,
VA-067,Franklin County,Virginia,1.01,17,-1.81,2.82,,
VA-069,Frederick County,Virginia,1.21,24,-1.42,2.63,,
VA-071,Giles County,Virginia,1.37,20,-1.26,2.63,,
VA-073,Gloucester County,Virginia,1.19,22,-1.57,2.76,,
VA-075,Goochland County,Virginia,1.24,24,-1.66,2.9,,
VA-077,Grayson County,Virginia,1.3,20,-1.68,2.98,,
VA-079,Greene County,Virginia,1.48,31,-1.49,2.97,,
VA-081,Greensville County,Virginia,1.06,17,-1.69,2.75,,
VA-083,Halifax County,Virginia,0.8,14,-2.01,2.81,,
VA-085,Hanover County,Virginia,1.51,26,-1.38,2.89,,
VA-087,Henrico County,Virginia,1.38,23,-1.43,2.81,,
VA-089,Henry County,Virginia,0.83,12,-1.93,2.76,,
VA-091,Highland County,Virginia,2.62,57,-0.37,2.99,,
VA-093,Isle of Wight County,Virginia,1.14,20,-1.62,2.76,,
VA-095,James City County,Virginia,1.18,22,-1.59,2.77,,
VA-097,King and Queen County,Virginia,1.48,26,-1.36,2.84,,
VA-099,King George County,Virginia,0.7,9,-2.08,2.78,,
VA-101,King William County,Virginia,1.63,29,-1.21,2.84,,
VA-103,Lancaster County,Virginia,1.16,19,-1.6,2.76,,
VA-105,Lee County,Virginia,3.31,65,-0.21,3.52,,
VA-107,Loudoun County,Virginia,1.11,18,-1.72,2.83,,
VA-109,Louisa County,Virginia,1.22,19,-1.75,2.97,,
VA-111,Lunenburg County,Virginia,1.2,23,-1.62,2.82,,
VA-113,Madison County,Virginia,1.4,32,-1.57,2.97,,
VA-115,Mathews County,Virginia,1.25,25,-1.46,2.71,,
VA-117,Mecklenburg County,Virginia,1.03,21,-1.79,2.82,,
VA-119,Middlesex County,Virginia,1.24,22,-1.54,2.78,,
VA-121,Montgomery County,Virginia,1.08,19,-1.51,2.59,,
VA-125,Nelson County,Virginia,1.6,27,-1.53,3.13,,
VA-127,New Kent County,Virginia,1.37,24,-1.42,2.79,,
VA-131,Northampton County,Virginia,1.47,33,-1.19,2.66,,
VA-133,Northumberland County,Virginia,0.99,14,-1.79,2.78,,
VA-135,Nottoway County,Virginia,1.44,32,-1.41,2.85,,
VA-137,Orange County,Virginia,1.33,27,-1.63,2.96,,
VA-139,Page County,Virginia,1.39,30,-1.43,2.82,,
VA-141,Patrick County,Virginia,1.28,19,-1.88,3.16,,
VA-143,Pittsylvania County,Virginia,0.69,9,-2.14,2.83,,
VA-145,Powhatan County,Virginia,1.26,25,-1.62,2.88,,
VA-147,Prince Edward County,Virginia,0.86,15,-1.99,2.85,,
VA-149,Prince George County,Virginia,1.12,21,-1.51,2.63,,
VA-153,Prince William County,Virginia,0.89,13,-1.95,2.84,,
VA-155,Pulaski County,Virginia,1.14,17,-1.4,2.54,,
VA-157,Rappahannock County,Virginia,1.09,19,-1.83,2.92,,
VA-159,Richmond County,Virginia,1.17,20,-1.67,2.84,,
VA-161,Roanoke County,Virginia,1.14,20,-1.64,2.78,,
VA-163,Rockbridge County,Virginia,1.67,36,-1.21,2.88,,
VA-165,Rockingham County,Virginia,1.35,29,-1.26,2.61,,
VA-167,Russell County,Virginia,2.03,37,-0.83,2.86,,
VA-169,Scott County,Virginia,2.99,67,-0.12,3.11,,
VA-171,Shenandoah County,Virginia,1.23,28,-1.25,2.48,,
VA-173,Smyth County,Virginia,1.77,27,-1.11,2.88,,
VA-175,Southampton County,Virginia,1.17,22,-1.57,2.74,,
VA-177,Spotsylvania County,Virginia,0.95,12,-2.01,2.96,,
VA-179,Stafford County,Virginia,0.78,9,-2.06,2.84,,
VA-181,Surry County,Virginia,1.11,21,-1.59,2.7,,
VA-183,Sussex County,Virginia,1.04,18,-1.62,2.66,,
VA-185,Tazewell County,Virginia,2,31,-0.9,2.9,,
VA-187,Warren County,Virginia,1.15,20,-1.62,2.77,,
VA-191,Washington County,Virginia,1.84,29,-0.99,2.83,,
VA-193,Westmoreland County,Virginia,0.84,11,-2,2.84,,
VA-195,Wise County,Virginia,2.93,62,-0.3,3.23,,
VA-197,Wythe County,Virginia,1.16,19,-1.44,2.6,,
VA-199,York County,Virginia,1.2,22,-1.55,2.75,,
VA-510,Alexandria City,Virginia,0.6,5,-2.28,2.88,,
VA-520,Bristol City,Virginia,2.13,43,-0.66,2.79,,
VA-530,Buena Vista City,Virginia,1.7,39,-1.18,2.88,,
VA-540,Charlottesville City,Virginia,1.44,28,-1.47,2.91,,
VA-550,Chesapeake City,Virginia,1.52,30,-1.32,2.84,,
VA-570,Colonial Heights City,Virginia,1.18,21,-1.5,2.68,,
VA-580,Covington City,Virginia,1.61,35,-1.02,2.63,,
VA-590,Danville City,Virginia,0.88,15,-1.9,2.78,,
VA-595,Emporia City,Virginia,0.96,14,-1.76,2.72,,
VA-600,Fairfax City,Virginia,0.73,6,-2.2,2.93,,
VA-610,Falls Church City,Virginia,0.6,2,-2.37,2.97,,
VA-620,Franklin City,Virginia,1.13,19,-1.66,2.79,,
VA-630,Fredericksburg City,Virginia,0.83,11,-2.05,2.88,,
VA-640,Galax City,Virginia,1.32,20,-1.66,2.98,,
VA-650,Hampton City,Virginia,1.23,22,-1.46,2.69,,
VA-660,Harrisonburg City,Virginia,1.31,29,-1.17,2.48,,
VA-670,Hopewell City,Virginia,1.18,21,-1.49,2.67,,
VA-680,Lynchburg City,Virginia,1.38,25,-1.5,2.88,,
VA-683,Manassas City,Virginia,1.02,19,-1.82,2.84,,
VA-685,Manassas Park City,Virginia,0.92,15,-1.91,2.83,,
VA-690,Martinsville City,Virginia,0.72,11,-2,2.72,,
VA-700,Newport News City,Virginia,1.19,22,-1.55,2.74,,
VA-710,Norfolk City,Virginia,1.28,25,-1.44,2.72,,
VA-720,Norton City,Virginia,2.97,66,-0.22,3.19,,
VA-730,Petersburg City,Virginia,1.17,22,-1.5,2.67,,
VA-735,Poquoson City,Virginia,1.21,22,-1.46,2.67,,
VA-740,Portsmouth City,Virginia,1.32,24,-1.46,2.78,,
VA-750,Radford City,Virginia,1.14,20,-1.37,2.51,,
VA-760,Richmond City,Virginia,1.37,23,-1.46,2.83,,
VA-770,Roanoke City,Virginia,1.08,19,-1.62,2.7,,
VA-775,Salem City,Virginia,1.07,19,-1.6,2.67,,
VA-790,Staunton City,Virginia,1.54,39,-0.97,2.51,,
VA-800,Suffolk City,Virginia,1.28,22,-1.57,2.85,,
VA-810,Virginia Beach City,Virginia,1.56,32,-1.18,2.74,,
VA-820,Waynesboro City,Virginia,1.55,35,-1.19,2.74,,
VA-830,Williamsburg City,Virginia,1.19,22,-1.59,2.78,,
VA-840,Winchester City,Virginia,1.27,28,-1.4,2.67,,
WA-001,Adams County,Washington,1.23,58,-0.25,1.48,,
WA-003,Asotin County,Washington,0.74,12,-1.03,1.77,,
WA-005,Benton County,Washington,0.6,34,-0.55,1.15,,
WA-007,Chelan County,Washington,4.62,47,-1.2,5.82,,
WA-009,Clallam County,Washington,20.48,116,7.5,12.98,,
WA-011,Clark County,Washington,11.12,87,1.27,9.85,,
WA-013,Columbia County,Washington,2.04,25,-1.6,3.64,,
WA-015,Cowlitz County,Washington,13.46,93,2.28,11.18,,
WA-017,Douglas County,Washington,1.02,41,-0.55,1.57,,
WA-019,Ferry County,Washington,2.56,80,0.39,2.17,,
WA-021,Franklin County,Washington,0.79,38,-0.46,1.25,,
WA-023,Garfield County,Washington,1.22,19,-1.17,2.39,,
WA-025,Grant County,Washington,0.84,48,-0.29,1.13,,
WA-027,Grays Harbor County,Washington,19.81,110,5.93,13.88,,
WA-029,Island County,Washington,4.7,97,1.14,3.56,,
WA-031,Jefferson County,Washington,24.65,116,8.75,15.9,,
WA-033,King County,Washington,10.48,63,-0.03,10.51,,
WA-035,Kitsap County,Washington,9.97,106,3.33,6.64,,
WA-037,Kittitas County,Washington,3.31,29,-1.86,5.17,,
WA-039,Klickitat County,Washington,2.58,40,-1.07,3.65,,
WA-041,Lewis County,Washington,10.56,68,0.02,10.54,,
WA-043,Lincoln County,Washington,1.65,65,-0.08,1.73,,
WA-045,Mason County,Washington,18.93,97,4.99,13.94,,
WA-047,Okanogan County,Washington,2.98,62,-0.14,3.12,,
WA-049,Pacific County,Washington,17.85,102,4.97,12.88,,
WA-051,Pend Oreille County,Washington,4.58,70,0.13,4.45,,
