"","county_fips","rep_votes","all_votes","state","pc_rep","unemploy_rate","median_income","pc_uninsured","pop_over_18","turnout","med_inc_000s","rain_oct_16","rain_historical","rain_election"
"1119",22081,2391,4422,"LA",54.0705563093623,8,36831,16,6603,66.9695592912313,36.831,1.04,3.18,0
"1120",22083,6287,9597,"LA",65.5100552255913,10.7,35684,24.8,15516,61.8522815158546,35.684,0.26,3.06,0
"1121",22085,7879,9787,"LA",80.5047512005722,9.8,39372,16,18294,53.4984147808024,39.372,0.19,3.24,1
"1122",22087,10237,15815,"LA",64.729687006007,11.1,43565,12.6,32223,49.0798497967291,43.565,0.16,3.27,1
"1123",22089,16621,26192,"LA",63.4583078802688,8.2,61691,12.8,39344,66.571777145181,61.691,0.04,3.34,0
"1124",22091,2497,5964,"LA",41.8678739101274,14.3,36418,20.6,8302,71.8381112984823,36.418,0.12,3.33,0
"1125",22093,5456,12085,"LA",45.1468762929251,8.4,51386,13,16486,73.3046221036031,51.386,0.07,3.48,0
"1126",22095,7569,20743,"LA",36.4894181169551,8.2,51406,13.1,32798,63.2447100432953,51.406,0.11,3.38,0
"1127",22097,21971,39977,"LA",54.9591014833529,5.8,31424,14.1,61141,65.3849299160956,31.424,0.4,3.65,0
"1128",22099,16873,25750,"LA",65.526213592233,7,46450,13.6,40057,64.2833961604713,46.45,0.36,3.58,1
"1129",22101,14359,22877,"LA",62.7660969532718,10.9,40771,16.4,39972,57.2325627939558,40.771,0.53,3.74,0
"1130",22103,90915,124392,"LA",73.0874975882693,7.3,63686,11.6,185627,67.0118032398304,63.686,0.13,3.22,0
"1131",22105,33959,52416,"LA",64.7874694749695,9.8,43690,15.3,95685,54.7797460416993,43.69,0.17,3.34,1
"1132",22107,1182,2548,"LA",46.3893249607535,15,22385,28.1,3586,71.0540992749582,22.385,0.47,3.01,0
"1133",22109,31902,43896,"LA",72.6763258611263,5.3,48166,16.6,83986,52.2658538327817,48.166,0.19,3.98,1
"1134",22111,7972,10894,"LA",73.1778960895906,6.6,37049,14,17381,62.677636499626,37.049,0.63,3.19,0
"1135",22113,20063,25632,"LA",78.273252184769,8.2,47083,13.2,43855,58.4471553984722,47.083,0.49,3.65,0
"1136",22115,13471,16633,"LA",80.9895989899597,8.2,46561,11.6,38238,43.4986139442439,46.561,0.03,3.48,1
"1137",22117,12556,18628,"LA",67.4039080953403,13.1,31013,16.1,35108,53.059131821807,31.013,0.11,3.26,0
"1138",22119,11542,18145,"LA",63.6098098649766,8.3,31920,16.7,31040,58.4568298969072,31.92,2.07,3.22,0
"1139",22121,6927,12712,"LA",54.4918187539333,6.6,53882,10.6,18896,67.2734970364098,53.882,0.4,3.33,0
"1140",22123,3970,4759,"LA",83.420886740912,11.1,36670,29.2,8673,54.8714401014643,36.67,0.04,2.95,1
"1141",22125,3390,5799,"LA",58.4583548887739,10.5,53364,11.3,12770,45.4111198120595,53.364,0.32,3.39,0
"1142",22127,4608,6372,"LA",72.316384180791,7.4,32063,17.2,11517,55.3269080489711,32.063,0.57,3.24,0
"1143",23001,28227,55601,"ME",50.7670725346666,5.8,48728,8.6,83727,66.4074910124572,48.728,6.49,3.86,0
"1144",23003,19419,35097,"ME",55.3295153431917,6.2,38087,9.5,56315,62.3226493829353,38.087,2.89,3.44,0
"1145",23005,57709,171818,"ME",33.5872842193484,4.6,61902,7.5,231584,74.1925176177974,61.902,7.22,3.76,0
"1146",23007,7918,16488,"ME",48.0228044638525,6.9,43007,10.9,24737,66.6531915753729,43.007,4.6,3.79,0
"1147",23009,13705,32130,"ME",42.6548397136632,6.4,50037,12.9,44856,71.6292134831461,50.037,4.19,4.06,0
"1148",23011,31675,66208,"ME",47.8416505558241,7,48570,8.5,96854,68.3585603072666,48.57,4.95,3.75,0
"1149",23013,9148,23147,"ME",39.5213202574848,5.6,52239,12.4,32383,71.4788623660563,52.239,5,4,0
"1150",23015,9727,21503,"ME",45.2355485281124,3.6,53515,11.4,28265,76.0764196002123,53.515,4.96,3.76,1
"1151",23017,16210,31201,"ME",51.9534630300311,7.4,42197,11,45882,68.0027025848917,42.197,4.92,3.76,0
"1152",23019,41622,80540,"ME",51.6786689843556,7.3,45302,10.5,124370,64.7583822465225,45.302,3.37,3.75,1
"1153",23021,5406,9182,"ME",58.8760618601612,10,36938,12.8,14031,65.4408096358064,36.938,3.38,3.73,0
"1154",23023,9304,21616,"ME",43.0421909696521,5.1,55766,7.8,28350,76.2469135802469,55.766,6.02,3.74,0
"1155",23025,15001,26064,"ME",57.554481276857,9.2,40484,11.3,41098,63.4191444839165,40.484,3.81,3.59,0
"1156",23027,10378,22707,"ME",45.7039679394019,7.2,45480,11.9,31410,72.2922636103152,45.48,4.43,3.98,0
"1157",23029,9093,16365,"ME",55.5637030247479,8.6,39469,12.7,25839,63.3344943689771,39.469,3.91,3.92,0
"1158",23031,50403,114274,"ME",44.1071459824632,5.1,59132,8.7,160721,71.1008517866365,59.132,6.59,3.66,0
"1159",24001,21270,30654,"MD",69.3873556468976,9.4,41559,6.8,60192,50.927033492823,41.559,2.47,2.76,1
"1160",24003,122403,270081,"MD",45.3208481899875,5.5,91918,6,432933,62.3840178503371,91.918,1.39,3.03,0
"1161",24005,149477,390682,"MD",38.2605290236049,6,68989,7.4,647052,60.3787639942385,68.989,1.07,3.22,0
"1162",24009,26176,47408,"MD",55.2143098211272,7.8,96808,6,68585,69.1229860756725,96.808,3.12,3.08,0
"1163",24011,9368,14113,"MD",66.3785162616028,7.5,50830,10.1,24840,56.8156199677939,50.83,2.69,3.05,0
"1164",24013,58215,91848,"MD",63.3818918212699,4.5,87060,4.4,129782,70.7709851905503,87.06,1.05,3.23,0
"1165",24015,28868,45269,"MD",63.7699087675893,6.6,67938,7,78128,57.9420950235511,67.938,1.34,3.12,0
"1166",24017,25614,78303,"MD",32.7113903681851,5,91373,4.4,115970,67.5200482883504,91.373,2.42,3.1,0
"1167",24019,8413,15225,"MD",55.2577996715928,10.1,47907,6.5,25569,59.5447612343072,47.907,3.43,3.15,0
"1168",24021,59522,125677,"MD",47.3610923239734,5.3,85715,6.1,185039,67.9191954128589,85.715,0.82,3.29,0
"1169",24023,10776,14011,"MD",76.9109985011776,5.6,46277,8.9,23768,58.9490070683272,46.277,4.12,3.09,0
"1170",24025,77860,133672,"MD",58.2470524866838,6,81052,4.6,192280,69.5194508009153,81.052,0.98,3.11,0
"1171",24027,47484,162193,"MD",29.276232636427,4.6,113800,5.1,232158,69.8631966160977,113.8,0.74,3.18,0
"1172",24029,4876,10021,"MD",48.6578185809799,5.6,55028,6.6,16536,60.6011127237542,55.028,1.35,3.06,0
"1173",24031,92704,478873,"MD",19.3587861499813,5.8,100352,9.3,784667,61.0288185943846,100.352,0.72,3.12,0
"1174",24033,32811,390385,"MD",8.40477989676857,8,75925,12.9,693964,56.2543590157414,75.925,1.3,3.07,1
"1175",24035,16993,26523,"MD",64.0689213135769,4.3,85891,5,37848,70.077679137603,85.891,2.05,3.04,0
"1176",24037,28663,49842,"MD",57.5077244091329,4.4,86810,6,83092,59.984113994127,86.81,3.68,3.03,0
"1177",24039,5341,9900,"MD",53.9494949494949,8.4,35886,9.1,21535,45.9716740190388,35.886,4.72,3.09,0
"1178",24041,10724,20553,"MD",52.1772977180947,6,61395,6.9,30625,67.1118367346939,61.395,2.83,3.12,0
"1179",24043,40998,65991,"MD",62.1266536345865,7.5,56316,7.9,116184,56.7986986159884,56.316,0.93,3.13,0
"1180",24045,22198,42547,"MD",52.1728911556632,7.7,53508,9.1,79212,53.7128212897036,53.508,3.75,3.2,0
"1181",24047,17210,28273,"MD",60.8707954585647,7.7,57227,7.8,42311,66.8218666540616,57.227,4.34,3.22,0
"1182",24510,25205,239402,"MD",10.5283163883343,11.4,44262,9,489822,48.8753057233036,44.262,0.85,3.1,1
"1183",25001,54099,133862,"MA",40.4140084564701,6.3,65382,3.5,180460,74.1782112379475,65.382,6.54,3.62,0
"1184",25003,16839,64803,"MA",25.9849081061062,8.2,52253,3,105479,61.4368736904976,52.253,3.05,3.51,0
"1185",25005,105443,248959,"MA",42.353560224776,8.1,59343,3.4,437363,56.9227392349147,59.343,5.63,3.47,1
"1186",25007,2477,11502,"MA",21.5353851504086,4.3,63534,7.4,14023,82.0223917849248,63.534,6.74,3.58,0
"1187",25009,136316,379868,"MA",35.8850969284067,7,70886,3.5,599892,63.3227314249898,70.886,6.66,3.38,0
"1188",25011,10364,38177,"MA",27.1472352463525,6.1,56347,2.8,57924,65.9087770181617,56.347,3.09,3.49,0
"1189",25013,78685,203117,"MA",38.7387564802552,8.8,51005,3.5,362941,55.9641925271601,51.005,2.9,3.65,0
"1190",25015,21790,82956,"MA",26.2669366893293,7.1,62608,2.9,136034,60.9818133701869,62.608,2.89,3.59,0
"1191",25017,219793,784034,"MA",28.0336056854677,5.4,89019,2.9,1245180,62.96551502594,89.019,6.08,3.37,0
"1192",25019,1892,6406,"MA",29.5348111145801,3.4,89428,5.7,8561,74.8277070435697,89.428,6.88,3.42,1
"1193",25021,119723,361562,"MA",33.1127164912242,6.3,90226,2.1,541385,66.7846357028732,90.226,6.5,3.5,0
"1194",25023,115369,266863,"MA",43.2315457744236,6.9,77627,2.9,392639,67.9665035821709,77.627,6.14,3.6,0
"1195",25025,50421,308741,"MA",16.331164309243,7.9,57439,4.4,635433,48.5874986033146,57.439,6.42,3.44,0
"1196",25027,157682,383705,"MA",41.0945908966524,6.7,67005,3,634277,60.4948626546446,67.005,5.23,3.46,0
"1197",26001,4201,6198,"MI",67.7799290093579,10.3,38160,8.8,9083,68.2373665088627,38.16,3,2.33,0
"1198",26003,2585,4518,"MI",57.2155821159805,7.6,41270,10.1,7938,56.9160997732426,41.27,5.1,3.05,0
"1199",26005,34183,55786,"MI",61.2752303445309,4.7,55630,7.7,85377,65.3407826463802,55.63,3.74,2.95,0
"1200",26007,9090,14698,"MI",61.8451489998639,7.8,39832,9.9,23299,63.0842525430276,39.832,2.68,2.38,0
"1201",26009,8469,13582,"MI",62.3545869533206,7.8,48825,9.3,18791,72.2792826353041,48.825,3.24,3.06,0
"1202",26011,4950,7696,"MI",64.3191268191268,10.8,39240,9.4,12509,61.5237029338876,39.24,3.6,2.43,1
"1203",26013,2158,3490,"MI",61.8338108882522,6.8,42810,7.6,7147,48.8316776269764,42.81,2.86,2.81,0
"1204",26015,19202,30329,"MI",63.3123413234858,6.2,56883,6.5,45714,66.3451021568885,56.883,4.06,2.79,0
"1205",26017,28328,52977,"MI",53.472261547464,8.2,45851,7.4,83797,63.2206403570534,45.851,3.11,2.5,0
"1206",26019,5539,10228,"MI",54.155260070395,7.6,48694,10.8,14122,72.426001982722,48.694,3.03,3.08,0
"1207",26021,38647,72031,"MI",53.6532881675945,7.8,45980,10.1,120193,59.9294468063864,45.98,3.98,3.12,0
"1208",26023,11786,17663,"MI",66.7270565589084,5.5,46428,11.9,33280,53.0739182692308,46.428,3.57,2.75,0
"1209",26025,31494,58902,"MI",53.468473056942,8.5,44681,8.3,103261,57.0418647892234,44.681,3.63,2.74,1
"1210",26027,14243,22595,"MI",63.036069926975,8.9,47991,10,40688,55.5323436885568,47.991,3.86,3.05,1
"1211",26029,8674,14589,"MI",59.4557543354582,7.5,48603,8.7,20857,69.9477393680779,48.603,3.14,2.93,0
"1212",26031,8683,13672,"MI",63.509362200117,12.6,41023,11.9,20999,65.1078622791562,41.023,3.14,2.67,0
"1213",26033,9122,15456,"MI",59.0191511387164,10.1,42287,10.2,31027,49.8146775389177,42.287,3.43,3.03,1
"1214",26035,8505,13389,"MI",63.5222944207932,12.5,34911,13.2,24464,54.7293982995422,34.911,3.16,2.63,0
"1215",26037,21636,40655,"MI",53.2185463042676,5.3,62646,5.4,59343,68.5085014239253,62.646,3.68,2.54,0
"1216",26039,4354,6844,"MI",63.6177673874927,10.9,41034,8,11264,60.7599431818182,41.034,2.94,2.7,0
"1217",26041,11121,18492,"MI",60.1395197923426,7.5,42353,9.5,29094,63.5594968034646,42.353,3.94,2.77,0
"1218",26043,8580,13165,"MI",65.1728066843904,6.9,43373,7.8,20689,63.6328483735318,43.373,4.27,2.5,0
"1219",26045,27609,56221,"MI",49.1079845609292,6.7,56472,6.9,84792,66.3046042079442,56.472,3.51,2.6,0
"1220",26047,10616,18802,"MI",56.462078502287,7.5,51096,9.5,26270,71.5721355157975,51.096,3.27,2.83,0
"1221",26049,84175,196296,"MI",42.8816685006317,12,43246,7.5,315912,62.1362911190458,43.246,3.69,2.41,1
"1222",26051,8124,12472,"MI",65.1379089159718,9.3,39629,12.5,20407,61.1162836281668,39.629,3.47,2.53,0
"1223",26053,4018,7329,"MI",54.8233046800382,8.5,35833,11.4,13202,55.5143160127253,35.833,2.9,2.73,1
"1224",26055,27413,51589,"MI",53.1372967105391,5.8,55597,8.5,71749,71.902047415295,55.597,3.13,2.96,1
"1225",26057,9880,16465,"MI",60.0060734892196,8,42145,8.2,33157,49.6576891757397,42.145,3.73,2.57,1
"1226",26059,14095,19940,"MI",70.6870611835507,7.6,44458,10.7,35704,55.8480842482635,44.458,4.06,2.63,0
"1227",26061,8475,15624,"MI",54.2434715821813,7.4,39080,8.9,29134,53.6280634310428,39.08,2.62,2.6,0
"1228",26063,10692,15917,"MI",67.1734623358673,6.6,43082,8.6,25746,61.8231958362464,43.082,3.15,2.59,0
"1229",26065,43868,131138,"MI",33.4517836172582,8.9,46842,7.8,226922,57.7899013758031,46.842,3.49,2.47,0
"1230",26067,16635,26854,"MI",61.9460787964549,8.2,50037,8,49196,54.5857386779413,50.037,4.28,2.65,0
"1231",26069,8345,13361,"MI",62.4578998577951,11.5,38900,10.4,21110,63.2922785409758,38.9,3.64,2.37,0
"1232",26071,3675,5910,"MI",62.1827411167513,7.7,33137,9.2,9532,62.0016785564415,33.137,4.18,2.58,0
"1233",26073,12338,25392,"MI",48.5901071203529,9.9,40706,10.5,58278,43.570472562545,40.706,3.32,2.57,0
"1234",26075,39793,69677,"MI",57.1106677956858,8.9,47709,8.5,124084,56.1530898423648,47.709,3.97,2.46,0
"1235",26077,51034,126299,"MI",40.407287468626,7.3,49693,7.7,201578,62.6551508597168,49.693,3.31,2.98,0
"1236",26079,6116,8833,"MI",69.2403486924035,8.9,42612,11.2,13533,65.2700805438558,42.612,3.39,2.99,0
"1237",26081,148180,308184,"MI",48.0816654985333,6.3,54673,8.5,470961,65.437265506061,54.673,4.79,2.79,0
"1238",26083,814,1434,"MI",56.7642956764296,6.6,41472,10.7,1831,78.3178590933916,41.472,2.57,2.55,0
"1239",26085,3159,5328,"MI",59.2905405405405,12.1,30824,11.4,9473,56.2440620711496,30.824,3.25,3.08,0
"1240",26087,30037,45183,"MI",66.4785428147755,9.2,54174,8.3,68792,65.6806023956274,54.174,3.63,2.46,0
"1241",26089,7239,14757,"MI",49.0546859117707,6.6,59018,7.9,18060,81.7109634551495,59.018,3.12,2.95,0
"1242",26091,26430,45939,"MI",57.5328152550121,7.4,49300,8.5,77074,59.6037574279264,49.3,3.25,2.42,0
"1243",26093,65680,105866,"MI",62.0406929514669,5.5,76764,5.4,142918,74.0746442015701,76.764,3.31,2.44,0
"1244",26095,1756,2579,"MI",68.0884063590539,13.4,38167,9.8,5366,48.0618710398807,38.167,4.03,2.99,1
"1245",26097,3744,6097,"MI",61.407249466951,11.2,40747,14,9174,66.4595596250273,40.747,3.61,2.92,0
"1246",26099,224665,419312,"MI",53.5794348838097,7.5,55951,8,671093,62.481951085766,55.951,2.9,2.35,0
"1247",26101,6915,12599,"MI",54.8853083578062,10.7,42530,9.5,20002,62.988701129887,42.53,3.07,3.06,0
"1248",26103,14646,32976,"MI",44.4141193595342,7.2,46822,8.1,55195,59.7445420780868,46.822,3.42,2.79,0
"1249",26105,8505,14685,"MI",57.9162410623085,9.8,43497,9.9,22763,64.5125862144709,43.497,3.23,2.96,0
"1250",26107,10305,17168,"MI",60.0244641192917,10.7,41827,8.8,35043,48.9912393345319,41.827,3.29,2.8,0
"1251",26109,6702,10768,"MI",62.239970282318,7.1,41235,8.4,18989,56.7065142977513,41.235,3.45,2.52,1
"1252",26111,23846,42506,"MI",56.1003152496118,7.6,54852,7.3,65135,65.2583096645429,54.852,3.19,2.51,0
"1253",26113,5386,7317,"MI",73.6094027606943,8.8,42077,10.7,11544,63.3835758835759,42.077,3.07,2.74,0
"1254",26115,43261,74218,"MI",58.2890942897949,7,56968,6.8,116083,63.9352876820895,56.968,2.98,2.34,0
"1255",26117,16907,26609,"MI",63.5386523356759,8.6,43126,10.3,48435,54.9375451636214,43.126,3.69,2.72,1
"1256",26119,3498,5009,"MI",69.8342982631264,13.8,37145,10.8,7911,63.3169005182657,37.145,2.46,2.39,0
"1257",26121,36127,78088,"MI",46.2644708533962,10.4,43920,7.8,131203,59.5169317774746,43.92,4.03,2.93,0
"1258",26123,15173,22640,"MI",67.0185512367491,8.9,44049,9.2,36828,61.4749647007712,44.049,3.76,2.97,0
"1259",26125,289203,664614,"MI",43.5144309328422,6.3,69850,7,961968,69.0889925652413,69.85,2.98,2.41,0
"1260",26127,7228,11930,"MI",60.5867560771165,8.3,41952,11.5,20005,59.6350912271932,41.952,3.68,3.02,0
"1261",26129,6827,10387,"MI",65.7263887551747,10.8,36941,9.9,17125,60.6540145985402,36.941,3.68,2.47,0
"1262",26131,2066,3426,"MI",60.3035610040864,12,35038,12.7,5354,63.9895405304445,35.038,2.58,2.65,0
"1263",26133,7336,10609,"MI",69.1488358940522,8.8,39247,12.4,17717,59.8803409155049,39.247,3.09,2.85,0
"1264",26135,2843,4073,"MI",69.801129388657,10.3,35175,16.1,6776,60.1092089728453,35.175,2.92,2.38,0
"1265",26137,8266,12538,"MI",65.9275801563248,6.8,50793,8.7,18947,66.1740644956985,50.793,2.42,2.71,0
"1266",26139,88467,142734,"MI",61.9803270419101,5.3,61367,5.5,207794,68.690145047499,61.367,4.17,2.89,0
"1267",26141,4488,7218,"MI",62.1778886118038,12.4,41570,10.3,10818,66.7221297836938,41.57,2.96,2.51,0
"1268",26143,8141,13041,"MI",62.4261943102523,14,35959,11,20240,64.4318181818182,35.959,3.32,2.59,0
"1269",26145,45469,94320,"MI",48.2071670907549,9.5,43712,7.7,152127,62.0008282553393,43.712,3.51,2.47,0
"1270",26147,49051,78003,"MI",62.8834788405574,9.1,50930,8.1,124874,62.4653650880087,50.93,3.08,2.49,0
"1271",26149,14884,23757,"MI",62.6510081239214,6.6,45410,10.1,45617,52.0792686936888,45.41,3.35,2.86,1
"1272",26151,13446,19249,"MI",69.852979375552,9.2,42037,11.8,32442,59.3335799272548,42.037,3.12,2.55,0
"1273",26153,2556,4154,"MI",61.5310544053924,12.1,36649,9.6,6653,62.4379978956862,36.649,4.41,2.94,0
"1274",26155,19230,34111,"MI",56.3747764650699,8.8,48470,8.9,53483,63.7791447749752,48.47,4.12,2.42,0
"1275",26157,17102,25796,"MI",66.2971003256319,8.4,44193,8.6,42397,60.8439276363894,44.193,3.17,2.48,0
"1276",26159,17890,33274,"MI",53.7657029512532,7.6,47141,11,57032,58.3426848085285,47.141,3.6,3.06,0
"1277",26161,50631,188578,"MI",26.8488370859803,6.3,62484,5.7,288036,65.4702884361677,62.484,3.47,2.35,0
"1278",26163,228993,777838,"MI",29.4396776706718,13,42043,10.5,1340199,58.0389927167533,42.043,3.18,2.34,0
"1279",26165,10000,15298,"MI",65.3680219636554,8.2,40417,11.1,25118,60.9045306154949,40.417,3.21,3.06,1
"1280",27001,5516,9231,"MN",59.755172787347,7,44524,6,13015,70.9258547829427,44.524,1.53,2.11,0
"1281",27003,93339,185758,"MN",50.2476340184541,4.9,73579,5.3,257663,72.0933933083136,73.579,2.94,2.11,0
"1282",27005,10880,17222,"MN",63.1750087097898,3.7,54115,9.2,25179,68.3982683982684,54.115,1.56,1.77,0
"1283",27007,10783,21564,"MN",50.0046373585606,10.3,45201,11.4,34113,63.2134376923753,45.201,1.04,1.75,0
"1284",27009,12872,20058,"MN",64.1738957024629,5,51841,6.3,29737,67.4513232673101,51.841,2.38,1.99,0
"1285",27011,1608,2755,"MN",58.3666061705989,2.3,47132,5.6,4041,68.1761940113833,47.132,3.36,1.63,0
"1286",27013,15667,33593,"MN",46.6376923763879,4.9,52119,5,52667,63.7837735204208,52.119,4.4,1.92,0
"1287",27015,8708,13779,"MN",63.1976195660062,2.7,53319,5,19824,69.5066585956417,53.319,3.54,1.89,0
"1288",27017,8160,18211,"MN",44.8080830267421,4.3,55607,5.4,27401,66.4610780628444,55.607,1.54,2.15,0
"1289",27019,29056,55696,"MN",52.1689169778799,3,88638,3.7,69997,79.5691243910453,88.638,3.07,1.99,0
"1290",27021,9982,15999,"MN",62.3913994624664,6.3,47926,8.2,22541,70.9773301983053,47.926,1.16,2.05,0
"1291",27023,3764,6222,"MN",60.4950176792028,2.2,54041,8.1,9338,66.6309702291711,54.041,2.76,1.71,0
"1292",27025,18441,30228,"MN",61.0063517268757,5.4,72908,5.6,41310,73.1735657225853,72.908,3.11,2.21,0
"1293",27027,13543,29398,"MN",46.067759711545,3.1,59614,5.3,47006,62.5409522188657,59.614,2.22,1.54,0
"1294",27029,2925,4245,"MN",68.904593639576,7.3,44203,11,6595,64.3669446550417,44.203,1.14,1.74,0
"1295",27031,1156,3395,"MN",34.0500736377025,2.4,51793,9.1,4393,77.282039608468,51.793,1.84,2.48,0
"1296",27033,3679,5721,"MN",64.3069393462681,4.8,47407,5.3,8811,64.9302008852571,47.407,3.16,1.77,0
"1297",27035,22287,35842,"MN",62.1812398861671,4.3,50893,6.7,49261,72.7593836909523,50.893,1.45,2.02,1
"1298",27037,99583,231440,"MN",43.027566539924,4.4,77321,5.2,308354,75.0565908014814,77.321,3.09,2.11,0
"1299",27039,6527,10654,"MN",61.263375258119,3.3,68718,5.1,14750,72.2305084745763,68.718,3.31,2.16,0
"1300",27041,13966,21785,"MN",64.1083314207023,4,56347,4.7,29039,75.0198009573332,56.347,2.56,1.86,0
"1301",27043,4659,7412,"MN",62.8575283324339,3.1,49101,6.3,11060,67.0162748643761,49.101,4.79,1.98,0
"1302",27045,6271,11055,"MN",56.7254635911352,3.5,54358,9.3,15868,69.6685152508193,54.358,3,2.21,0
"1303",27047,8808,16051,"MN",54.8750856644446,4.6,48827,7,24027,66.8040121529945,48.827,4.38,2.13,0
"1304",27049,14041,25717,"MN",54.5981257533927,4.7,60452,6.5,35870,71.6950097574575,60.452,3.25,2.18,0
"1305",27051,2063,3473,"MN",59.4010941549093,4.5,53828,5.5,4642,74.8168892718656,53.828,3.35,1.7,0
"1306",27053,191770,679977,"MN",28.2024244937696,5.1,67989,6.8,939918,72.3442896082424,67.989,3.16,2.06,0
"1307",27055,5616,10604,"MN",52.9611467370803,4,55550,4.8,14754,71.8720347024536,55.55,2.51,2.26,0
"1308",27057,7261,11505,"MN",63.1116905693177,4.4,49742,7.7,16163,71.1810926189445,49.742,1.16,1.97,0
"1309",27059,13635,21016,"MN",64.8791397030834,6.1,62733,6.1,29013,72.4364939854548,62.733,2.56,2.13,1
"1310",27061,12920,23880,"MN",54.1038525963149,6,49507,8.2,35717,66.8589187221771,49.507,1.2,2.05,0
"1311",27063,3609,5484,"MN",65.8096280087527,3.3,55114,4.1,7897,69.4440926934279,55.114,3.45,1.74,0
"1312",27065,5230,8177,"MN",63.9598874892992,7.5,48042,6.1,12423,65.8214601948,48.042,1.84,2.15,0
"1313",27067,12785,21772,"MN",58.7222120154327,3.8,53514,6.9,32351,67.2993106859139,53.514,2.37,1.82,0
"1314",27069,1349,2385,"MN",56.5618448637317,2.7,51484,6.5,3478,68.5738930419782,51.484,1.24,1.36,0
"1315",27071,3569,6363,"MN",56.0898947037561,7.5,44929,6.9,10418,61.0769821462853,44.929,1.4,2.03,0
"1316",27073,2293,3860,"MN",59.4041450777202,3.4,49210,4.4,5528,69.8263386396527,49.21,2.84,1.61,0
"1317",27075,2932,6521,"MN",44.9624290752952,4.1,52320,4.9,8759,74.4491380294554,52.32,1.91,2.37,0
"1318",27077,1540,2242,"MN",68.6886708296164,3.9,45732,6.4,3181,70.4809808236404,45.732,1.37,1.74,1
"1319",27079,9182,14971,"MN",61.3319083561552,4.3,62462,5.3,20914,71.583628191642,62.462,3.45,1.98,0
"1320",27081,1931,3019,"MN",63.9615766810202,3.2,49438,6.5,4492,67.2083704363313,49.438,2.68,1.65,0
"1321",27083,7256,12215,"MN",59.4023741301678,4.3,51920,6.5,19326,63.20500879644,51.92,2.68,1.68,0
"1322",27085,12155,18807,"MN",64.6301908863721,3.8,57738,5.9,27369,68.716430998575,57.738,3.08,1.92,0
"1323",27087,991,2088,"MN",47.4616858237548,10.1,41597,15.2,3791,55.0778158797151,41.597,1.56,1.71,1
"1324",27089,3208,4817,"MN",66.5974673033008,4,56340,7,7234,66.5883328725463,56.34,1.13,1.41,0
"1325",27091,7062,10531,"MN",67.0591586743899,3.2,51984,6.6,15798,66.6603367514875,51.984,4.1,1.83,1
"1326",27093,8104,12282,"MN",65.9827389675949,3.9,58574,6.2,17415,70.5254091300603,58.574,1.94,1.83,0
"1327",27095,8340,13017,"MN",64.0700622263194,6.4,51232,7.1,19540,66.6171954964176,51.232,2.09,2.09,0
"1328",27097,12925,17614,"MN",73.3791302373112,4.5,51456,6.4,25087,70.2116634113286,51.456,1.96,2,0
"1329",27099,8823,17715,"MN",49.805249788315,5.8,51778,7.7,29464,60.1242193863698,51.778,3.87,2.2,0
"1330",27101,2974,4668,"MN",63.7103684661525,4.2,51801,6.1,6678,69.9011680143756,51.801,2.64,1.73,0
