"","county_fips","year","rep_votes","all_votes","state","pc_rep","unemploy_rate","median_income","pc_uninsured","pop_over_18","turnout","med_inc_000s"
"261",5003,2020,5548,7926,"AR",69.9974766590966,4.5,43601,7.7,15432,51.3608087091757,43.601
"262",5005,2012,13688,19339,"AR",70.7792543564817,9.6,35209,14.1,33943,56.974928556698,35.209
"263",5005,2016,14682,19766,"AR",74.2790650612162,6.2,38115,9.2,33742,58.5798115108767,38.115
"264",5005,2020,15836,21007,"AR",75.3843956776313,5.4,43504,5.8,34407,61.0544365972041,43.504
"265",5007,2012,54646,79257,"AR",68.9478531864693,5.2,53515,15.9,160463,49.3926948891645,53.515
"266",5007,2016,60871,96824,"AR",62.8676774353466,3.4,59016,11.5,178726,54.1745465125387,59.016
"267",5007,2020,73965,119912,"AR",61.682734004937,2.6,71556,8.7,201641,59.468064530527,71.556
"268",5009,2012,11159,15391,"AR",72.5034110844,8.3,38364,17.2,28492,54.018671907904,38.364
"269",5009,2016,12235,16111,"AR",75.9419030476072,8.4,38664,11.4,29026,55.5054089437056,38.664
"270",5009,2020,13652,17114,"AR",79.7709477620661,4.5,46392,6.8,29002,59.0097234673471,46.392
"271",5011,2012,2134,3652,"AR",58.433734939759,7.5,32321,20.2,8794,41.5283147600637,32.321
"272",5011,2016,2164,3653,"AR",59.2389816589105,11,34665,14.3,8489,43.0321592649311,34.665
"273",5011,2020,2335,3654,"AR",63.9025725232622,5.7,41808,10.8,8189,44.6208328245207,41.808
"274",5013,2012,1458,2174,"AR",67.0653173873045,7.9,31425,17.5,4274,50.8656995788489,31.425
"275",5013,2016,1556,2269,"AR",68.5764654032613,6.8,35446,12.2,4190,54.1527446300716,35.446
"276",5013,2020,1636,2182,"AR",74.9770852428964,8,50441,8.3,4194,52.0267048164044,50.441
"277",5015,2012,6125,10183,"AR",60.1492683884906,8.2,35558,18.7,21215,47.999057270799,35.558
"278",5015,2016,6786,10758,"AR",63.0786391522588,6,38145,16.6,21558,49.9025883662677,38.145
"279",5015,2020,7424,11797,"AR",62.93125370857,4.5,48249,11.5,21918,53.8233415457615,48.249
"280",5017,2012,1670,4361,"AR",38.2939692731025,11.8,25188,17.9,9023,48.3320403413499,25.188
"281",5017,2016,1716,4176,"AR",41.0919540229885,10.8,29628,12.8,8622,48.4342379958246,29.628
"282",5017,2020,1752,4103,"AR",42.7004630757982,10.8,33523,10.6,8129,50.4736129905277,33.523
"283",5019,2012,4343,8409,"AR",51.6470448329171,11.5,32393,14.8,18549,45.3339802684781,32.393
"284",5019,2016,4404,8526,"AR",51.6537649542576,7.9,35595,11.1,18259,46.6947806561148,35.595
"285",5019,2020,4616,8395,"AR",54.9851101846337,3.6,39500,9,18101,46.3786531130877,39.5
"286",5021,2012,3225,5110,"AR",63.1115459882583,13.2,32695,18.7,12467,40.9882088714206,32.695
"287",5021,2016,3781,5200,"AR",72.7115384615385,7,32404,11.8,11994,43.3550108387527,32.404
"288",5021,2020,4086,5183,"AR",78.834651746093,5.8,37933,5.8,11554,44.8589233166003,37.933
"289",5023,2012,8693,11647,"AR",74.6372456426548,10.4,39410,18.5,20754,56.1193023031705,39.41
"290",5023,2016,9458,12085,"AR",78.2623086470832,8.5,41717,13.8,20544,58.82496105919,41.717
"291",5023,2020,10328,12680,"AR",81.4511041009464,5.1,45563,7.6,20303,62.4538245579471,45.563
"292",5025,2012,2313,3266,"AR",70.8205756276791,11.8,38060,14.3,6521,50.0843428921944,38.06
"293",5025,2016,2462,3354,"AR",73.4048896839595,8.9,42429,9.5,6481,51.751272951705,42.429
"294",5025,2020,2867,3600,"AR",79.6388888888889,3.1,46349,3.7,6238,57.7108047451106,46.349
"295",5027,2012,5790,9455,"AR",61.2374405076679,12.5,34895,16,19101,49.50002617664,34.895
"296",5027,2016,5456,8887,"AR",61.3930460222797,9.3,36507,11.6,18989,46.8007793985992,36.507
"297",5027,2020,5500,8616,"AR",63.8347260909935,6.5,37609,7.3,18727,46.0084370160731,37.609
"298",5029,2012,4514,7730,"AR",58.3958602846054,9.2,32625,15.7,16118,47.9588038218141,32.625
"299",5029,2016,4849,7927,"AR",61.1706824776082,7.2,38266,10.9,16198,48.9381405111742,38.266
"300",5029,2020,5694,8685,"AR",65.5613126079447,7.3,44456,5.7,16128,53.8504464285714,44.456
"301",5031,2012,20350,31700,"AR",64.1955835962145,8.7,41054,17.1,72613,43.6560946387011,41.054
"302",5031,2016,22892,35573,"AR",64.3521772130548,6.3,43892,13.6,77320,46.0075012933264,43.892
"303",5031,2020,25558,38511,"AR",66.3654540261224,5.8,49730,8.6,82119,46.8965769188617,49.73
"304",5033,2012,15145,20591,"AR",73.5515516487786,7.6,39981,17.2,45529,45.2261196160689,39.981
"305",5033,2016,16686,22450,"AR",74.3251670378619,7.1,41792,12.8,46377,48.4076158440606,41.792
"306",5033,2020,18607,24091,"AR",77.2363123158026,4.8,48980,8.4,47658,50.5497503042511,48.98
"307",5035,2012,6998,16716,"AR",41.8640823163436,12.8,36521,17.1,35977,46.4630180393029,36.521
"308",5035,2016,6964,15952,"AR",43.6559679037111,9.1,39407,11.5,35621,44.7825720782684,39.407
"309",5035,2020,7333,16367,"AR",44.8035681554347,9.3,42384,8,35204,46.4918759231905,42.384
"310",5037,2012,4269,6681,"AR",63.897620116749,8.6,39665,18.3,13383,49.9215422550998,39.665
"311",5037,2016,4584,6874,"AR",66.6860634274076,7.5,39306,10.4,13066,52.6098270319914,39.306
"312",5037,2020,4946,6942,"AR",71.2474791126477,7,44379,7.6,12626,54.9817836210993,44.379
"313",5039,2012,1665,3084,"AR",53.988326848249,10.3,30309,17.7,6122,50.3756942175759,30.309
"314",5039,2016,1509,2771,"AR",54.4568747744497,7.1,35745,11.5,5928,46.7442645074224,35.745
"315",5039,2020,1573,2649,"AR",59.3808984522461,7,35134,7.7,5598,47.3204715969989,35.134
"316",5041,2012,1896,4420,"AR",42.89592760181,13.7,29504,19.4,9569,46.1908245375692,29.504
"317",5041,2016,1919,4257,"AR",45.0786939159032,12.8,26519,11.5,9095,46.8059373282023,26.519
"318",5041,2020,1921,4164,"AR",46.133525456292,5,31855,7.7,8576,48.5541044776119,31.855
"319",5043,2012,3887,6633,"AR",58.6009347203377,12,32087,19.7,14240,46.5800561797753,32.087
"320",5043,2016,3968,6595,"AR",60.1667930250189,12.9,33092,12.7,14501,45.4796220950279,33.092
"321",5043,2020,4349,6908,"AR",62.9559930515345,2.8,42924,4.8,14291,48.3381148974879,42.924
"322",5045,2012,26722,41460,"AR",64.4524843222383,7.8,49008,13.5,86051,48.1807300321902,49.008
"323",5045,2016,29346,47527,"AR",61.7459549308814,5.8,50872,11.7,91842,51.7486552993184,50.872
"324",5045,2020,34421,54428,"AR",63.2413463658411,3.6,54191,8.3,95976,56.7100108360423,54.191
"325",5047,2012,4631,6540,"AR",70.8103975535168,10.5,35918,17.3,13681,47.8035231342738,35.918
"326",5047,2016,5039,6770,"AR",74.4313146233383,8.8,39482,9.8,13571,49.8857858669221,39.482
"327",5047,2020,5677,7129,"AR",79.6324870248282,5.4,37561,5.4,13713,51.9871654634289,37.561
"328",5049,2012,2949,4522,"AR",65.2145068553737,11.3,35059,18.7,9724,46.5034965034965,35.059
"329",5049,2016,3471,4772,"AR",72.7367979882649,7.3,35593,11.4,9724,49.0744549568079,35.593
"330",5049,2020,3961,5119,"AR",77.3783942176206,5.1,35274,10.9,9748,52.5133360689372,35.274
"331",5051,2012,26014,40728,"AR",63.872520133569,9.5,38680,18.9,75997,53.5915891416766,38.68
"332",5051,2016,26087,40805,"AR",63.9308908222032,9.1,40011,14.7,76917,53.0506910045894,40.011
"333",5051,2020,29069,44199,"AR",65.7684562999163,6.3,48150,10.1,79150,55.8420720151611,48.15
"334",5053,2012,4829,6479,"AR",74.5331069609508,7.6,49063,11.7,13558,47.7872842602154,49.063
"335",5053,2016,5725,7445,"AR",76.8972464741437,8,49195,9.1,13825,53.8517179023508,49.195
"336",5053,2020,6794,8200,"AR",82.8536585365854,3.3,59051,5.5,14135,58.0120268836222,59.051
"337",5055,2012,9071,13761,"AR",65.9181745512681,9,38481,16.6,31620,43.5199240986717,38.481
"338",5055,2016,10720,14600,"AR",73.4246575342466,8.2,42755,11.8,33023,44.2116100899373,42.755
"339",5055,2020,12670,16100,"AR",78.695652173913,7.5,50083,7.4,34166,47.1228706901598,50.083
"340",5057,2012,4284,6921,"AR",61.8985695708713,8.8,31193,18.3,16631,41.6150562203115,31.193
"341",5057,2016,4401,7049,"AR",62.4343878564335,8.3,34072,14.6,16350,43.1131498470948,34.072
"342",5057,2020,4470,6848,"AR",65.2745327102804,5.7,45484,9.4,16184,42.3133959466139,45.484
"343",5059,2012,7097,11260,"AR",63.0284191829485,9.7,39652,16.9,25333,44.4479532625429,39.652
"344",5059,2016,8172,11944,"AR",68.4192900200938,6.8,42589,11.8,26307,45.4023643897062,42.589
"345",5059,2020,9202,12557,"AR",73.2818348331608,5.6,46390,6.9,26490,47.4027935069838,46.39
"346",5061,2012,2892,4462,"AR",64.8139847601972,7.9,35236,18.3,10160,43.9173228346457,35.236
"347",5061,2016,3157,4674,"AR",67.5438596491228,7.4,34672,15.2,9994,46.7680608365019,34.672
"348",5061,2020,3367,4834,"AR",69.6524617294166,6.6,38038,10.4,9813,49.2611841434831,38.038
"349",5063,2012,8728,12397,"AR",70.4041300314592,8.5,34374,16.7,27766,44.6481308074624,34.374
"350",5063,2016,9936,13614,"AR",72.9836932569414,6.7,37592,13,28146,48.3692176508207,37.592
"351",5063,2020,11250,14512,"AR",77.5220507166483,4.3,48972,8.6,28577,50.7820974909893,48.972
"352",5065,2012,3575,5278,"AR",67.7339901477832,11.2,31011,22.7,11059,47.7258341622208,31.011
"353",5065,2016,4042,5448,"AR",74.1923641703377,9.6,35188,13.1,10962,49.6989600437876,35.188
"354",5065,2020,4631,5810,"AR",79.7074010327022,10.7,42818,5.6,11226,51.754854801354,42.818
"355",5067,2012,3072,5347,"AR",57.4527772582757,11.4,31692,18.8,14184,37.6974055273548,31.692
"356",5067,2016,3267,5156,"AR",63.3630721489527,7.7,31245,13.7,13949,36.9632231701197,31.245
"357",5067,2020,3593,5091,"AR",70.5755254370458,10.6,37885,8.8,13536,37.6108156028369,37.885
"358",5069,2012,9520,27383,"AR",34.7660957528394,13.3,37561,16.2,58591,46.7358468024099,37.561
"359",5069,2016,9250,25894,"AR",35.7225612110914,9.7,36377,10.5,55615,46.5593814618358,36.377
"360",5069,2020,9521,25158,"AR",37.8448207329676,8.6,40402,6,53155,47.3295080425172,40.402
"361",5071,2012,5064,8098,"AR",62.5339590022228,7.2,32198,15.5,19230,42.1112844513781,32.198
"362",5071,2016,6091,9112,"AR",66.8459174714662,5.7,34031,12.9,19689,46.2796485347148,34.031
"363",5071,2020,6938,9498,"AR",73.0469572541588,3.9,39346,7.5,20037,47.4023057343914,39.346
"364",5073,2012,1713,2929,"AR",58.4841242744964,14.6,28633,18,5883,49.787523372429,28.633
"365",5073,2016,1758,2860,"AR",61.4685314685315,11.1,29882,13.7,5665,50.4854368932039,29.882
"366",5073,2020,1757,2679,"AR",65.5841731989548,6.7,33763,7.6,5449,49.1649844008075,33.763
"367",5075,2012,3536,5540,"AR",63.826714801444,9.2,32205,21.6,13409,41.3155343426057,32.205
"368",5075,2016,4064,5685,"AR",71.4863676341249,8.2,33381,12.7,13153,43.2220786132441,33.381
"369",5075,2020,4569,5857,"AR",78.0092197370668,7.8,40587,6.6,12885,45.4559565386108,40.587
"370",5077,2012,1280,3424,"AR",37.3831775700935,18.1,26098,20.9,8238,41.5634862830784,26.098
"371",5077,2016,1229,3026,"AR",40.6146728354263,16.4,25724,14.3,7852,38.5379521141111,25.724
"372",5077,2020,1286,2848,"AR",45.1544943820225,13.8,27902,8.2,7327,38.8699331240617,27.902
"373",5079,2012,2199,3726,"AR",59.0177133655394,11.7,34107,17.6,11409,32.6584275571917,34.107
"374",5079,2016,2455,3826,"AR",64.1662310507057,11.6,32369,12.7,11439,33.4469796310866,32.369
"375",5079,2020,2729,3875,"AR",70.4258064516129,1.7,46554,6.5,11050,35.0678733031674,46.554
"376",5081,2012,3385,5051,"AR",67.0164323896258,7.1,39042,17,9999,50.5150515051505,39.042
"377",5081,2016,3605,5227,"AR",68.9688157643008,8.8,35396,13.1,9755,53.582778062532,35.396
"378",5081,2020,3715,5177,"AR",71.7597063936643,7.9,48966,5.1,9600,53.9270833333333,48.966
"379",5083,2012,5079,7331,"AR",69.2811349065612,8.5,37237,17.3,16876,43.4403887177056,37.237
"380",5083,2016,5746,7921,"AR",72.541345789673,8.1,36463,10.1,17023,46.5311637196734,36.463
"381",5083,2020,6441,8225,"AR",78.3100303951368,6.1,44232,6.1,16932,48.5766595794944,44.232
"382",5085,2012,17880,24114,"AR",74.1477979596915,7.8,51499,14.8,49585,48.631642633861,51.499
"383",5085,2016,19958,27100,"AR",73.6457564575646,5.6,56156,10.1,52410,51.7076893722572,56.156
"384",5085,2020,22884,30662,"AR",74.6330963407475,4.7,59278,7.2,54401,56.3629345048804,59.278
"385",5087,2012,4263,6568,"AR",64.9056029232643,8.9,33481,20,11863,55.3654219000253,33.481
"386",5087,2016,4928,6841,"AR",72.0362520099401,5.2,39839,14.9,12051,56.7670732719276,39.839
"387",5087,2020,5658,7351,"AR",76.9691198476398,7.7,41446,9.1,12604,58.3227546810536,41.446
"388",5089,2012,4774,7051,"AR",67.7067082683307,9.7,33497,18.7,13724,51.3771495190907,33.497
"389",5089,2016,5336,7107,"AR",75.0809061488673,10,33726,11.1,13506,52.6210573078632,33.726
"390",5089,2020,5783,7503,"AR",77.0758363321338,6,38426,5.9,13580,55.2503681885125,38.426
"391",5091,2012,10622,15329,"AR",69.2934959879966,8.9,40314,18.6,32836,46.6835180899013,40.314
"392",5091,2016,11294,16091,"AR",70.1883040208812,8.6,39955,15.6,33105,48.6059507627247,39.955
"393",5091,2020,11920,16529,"AR",72.1156754794603,8.1,45391,8.9,33190,49.8011449231696,45.391
"394",5093,2012,6603,13375,"AR",49.3682242990654,12.2,35651,18.4,33339,40.1181799094154,35.651
"395",5093,2016,7061,13204,"AR",53.4762193274765,10.9,35003,13.8,32262,40.9274068563635,35.003
"396",5093,2020,7296,12342,"AR",59.1152163344677,8.9,42986,7.5,30540,40.4125736738703,42.986
"397",5095,2012,1585,3230,"AR",49.0712074303406,11.5,28075,18.2,6295,51.3105639396346,28.075
"398",5095,2016,1489,2884,"AR",51.629680998613,10.7,31541,14.2,5946,48.5031954254961,31.541
"399",5095,2020,1545,2816,"AR",54.8650568181818,6.2,38438,8.4,5436,51.8027961736571,38.438
"400",5097,2012,2369,3404,"AR",69.5945945945946,7.5,33240,22.2,7479,45.5141061639257,33.24
"401",5097,2016,2643,3559,"AR",74.2624332677718,4.5,35103,14.7,7311,48.680071125701,35.103
"402",5097,2020,3046,3873,"AR",78.6470436354247,7.5,41165,10.9,7302,53.0402629416598,41.165
"403",5099,2012,1996,3384,"AR",58.983451536643,14.7,35578,18.6,6813,49.669749009247,35.578
"404",5099,2016,2000,3246,"AR",61.6142945163278,7.2,30750,14.8,6697,48.4694639390772,30.75
"405",5099,2020,2133,3358,"AR",63.5199523525908,5.6,39946,7.8,6382,52.6167345659668,39.946
"406",5101,2012,2508,3661,"AR",68.5058727123737,5.7,27790,22.6,6562,55.7909174032307,27.79
"407",5101,2016,2875,3753,"AR",76.605382360778,5.1,33176,13.4,6398,58.6589559237262,33.176
"408",5101,2020,3192,3998,"AR",79.83991995998,5.3,39542,4.4,6222,64.2558662809386,39.542
"409",5103,2012,5521,10315,"AR",53.5239941832283,12.7,32032,13.7,19861,51.9359548864609,32.032
"410",5103,2016,5351,9935,"AR",53.8600905888274,7.9,31233,10.4,19094,52.0320519534932,31.233
"411",5103,2020,5294,9629,"AR",54.979748675875,7.5,38279,6.2,18298,52.6232375122964,38.279
"412",5105,2012,2581,3938,"AR",65.5408836973083,7.3,42738,13.2,8070,48.7980173482032,42.738
"413",5105,2016,3008,4306,"AR",69.8560148629819,7.4,45819,10.4,7994,53.865399049287,45.819
"414",5105,2020,3479,4627,"AR",75.1891074130106,5.4,44926,4.9,8060,57.4069478908189,44.926
"415",5107,2012,2598,7930,"AR",32.7616645649433,18.4,27219,16,15569,50.9345494251397,27.219
"416",5107,2016,2446,6953,"AR",35.1790593988207,17.6,26829,15.4,14555,47.7705255925799,26.829
"417",5107,2020,2417,6242,"AR",38.7215636014098,14.4,33724,7.5,13495,46.2541682104483,33.724
"418",5109,2012,2847,3788,"AR",75.1583949313622,10.2,32087,23.1,8493,44.6014364770988,32.087
"419",5109,2016,3150,3981,"AR",79.1258477769405,5.6,34519,14.9,8474,46.9789945716309,34.519
"420",5109,2020,3519,4246,"AR",82.8780028261894,3.8,42983,8.6,8410,50.487514863258,42.983
"421",5111,2012,4974,7560,"AR",65.7936507936508,14.4,31743,19.9,18560,40.7327586206897,31.743
"422",5111,2016,5502,7722,"AR",71.2509712509712,6.8,35163,13.9,18386,41.9993473294898,35.163
"423",5111,2020,5918,7521,"AR",78.686344900944,4.7,40700,10.5,18079,41.6007522539963,40.7
"424",5113,2012,5955,7726,"AR",77.0774009836914,6.8,33479,20.7,15672,49.2981112812659,33.479
"425",5113,2016,6618,8231,"AR",80.4033531770137,8.7,33202,15,15532,52.9938192119495,33.202
"426",5113,2020,7035,8490,"AR",82.8621908127209,10.5,39084,9.6,15409,55.0976701927445,39.084
"427",5115,2012,14763,20439,"AR",72.2295611331278,6.8,40948,17.1,47482,43.0457857714502,40.948
"428",5115,2016,16256,22569,"AR",72.0280030129824,7.1,40534,11.7,48736,46.3086835193697,40.534
"429",5115,2020,18081,24432,"AR",74.0054027504912,5.7,46004,7.3,49395,49.4624962040692,46.004
"430",5117,2012,2153,3141,"AR",68.5450493473416,4,35806,16,6781,46.320601681168,35.806
"431",5117,2016,2505,3444,"AR",72.7351916376307,6.7,37500,12.1,6607,52.1265324655668,37.5
"432",5117,2020,2786,3495,"AR",79.7138769670959,6,42754,6.6,6464,54.0686881188119,42.754
"433",5119,2012,68984,159381,"AR",43.28244897447,8.1,46102,15.1,291192,54.7339899447787,46.102
"434",5119,2016,61257,159776,"AR",38.339300020028,6.4,47101,11.6,298721,53.486698290378,47.101
"435",5119,2020,63687,169956,"AR",37.4726399774059,5,52930,7.9,301752,56.3230732522071,52.93
"436",5121,2012,3701,5956,"AR",62.1390194761585,7.5,32539,20.1,13794,43.1781934174279,32.539
"437",5121,2016,4509,6379,"AR",70.6850603542875,4.1,36318,13.8,13618,46.8424144514613,36.318
"438",5121,2020,5355,6812,"AR",78.6112742219613,4.3,42844,7.5,13704,49.7081144191477,42.844
"439",5123,2012,3368,8362,"AR",40.2774455871801,12.8,30104,18.2,21406,39.0638138839578,30.104
"440",5123,2016,3195,7430,"AR",43.0013458950202,11,35066,14.7,20866,35.6081663950925,35.066
"441",5123,2020,3242,7108,"AR",45.6105796285875,6,36053,9.9,19999,35.5417770888544,36.053
"442",5125,2012,32963,47062,"AR",70.0416471888148,6.3,53817,12.5,81461,57.7724309792416,53.817
"443",5125,2016,35863,52100,"AR",68.8349328214971,4.7,57632,8.7,88074,59.154801644072,57.632
"444",5125,2020,39556,56959,"AR",69.4464439333556,3.9,66876,5.8,92827,61.3603800618355,66.876
"445",5127,2012,2631,3640,"AR",72.2802197802198,9.3,38130,18.4,8345,43.6189334931096,38.13
"446",5127,2016,2731,3510,"AR",77.8062678062678,11.9,37861,10.4,8085,43.4137291280148,37.861
"447",5127,2020,2962,3551,"AR",83.4131230639257,5.8,42635,6.7,7839,45.2991452991453,42.635
"448",5129,2012,2699,3694,"AR",73.0644288034651,5.6,30301,21.7,6463,57.1561194491722,30.301
"449",5129,2016,2955,3728,"AR",79.2650214592275,4.2,35542,13.3,6355,58.6624704956727,35.542
"450",5129,2020,3365,4019,"AR",83.7272953471013,3.7,35077,5.4,6343,63.3611855588838,35.077
"451",5131,2012,29169,43362,"AR",67.2685761726858,6.7,40247,19.3,94027,46.1165409935444,40.247
"452",5131,2016,29127,44637,"AR",65.2530411990053,5.4,40023,13.7,96097,46.4499412052405,40.023
"453",5131,2020,31198,47140,"AR",66.1815867628341,4.9,47878,10.8,97066,48.5648939896565,47.878
"454",5133,2012,3136,4330,"AR",72.4249422632794,9,32081,23.9,12007,36.0622969934205,32.081
"455",5133,2016,3282,4562,"AR",71.9421306444542,6.8,38956,18.6,12212,37.356698329512,38.956
"456",5133,2020,3884,5202,"AR",74.6635909265667,4.9,47872,16.1,12112,42.949141347424,47.872
"457",5135,2012,4921,7283,"AR",67.5683097624605,10,30240,16.3,13571,53.6659052391128,30.24
"458",5135,2016,5407,7249,"AR",74.5895985653194,7.9,31068,14.6,13438,53.9440392915612,31.068
"459",5135,2020,5938,7566,"AR",78.4826856991805,5.2,35573,5.8,13657,55.4001610895511,35.573
"460",5137,2012,3776,5354,"AR",70.5267090026149,7.4,32834,16.7,9928,53.928283642224,32.834
"461",5137,2016,4113,5618,"AR",73.2111071555714,8.1,30486,11.7,9994,56.2137282369422,30.486
"462",5137,2020,4616,5938,"AR",77.7366116537555,8.2,36067,7.3,10100,58.7920792079208,36.067
"463",5139,2012,10699,17177,"AR",62.2867788321593,8.7,39349,15.1,31582,54.3885757710088,39.349
"464",5139,2016,10456,16894,"AR",61.8917959038712,9,39836,13.1,30644,55.1298786059261,39.836
"465",5139,2020,10478,16607,"AR",63.0938760763534,3.9,45293,6.9,29679,55.9553893325247,45.293
"466",5141,2012,4365,6430,"AR",67.8849144634526,12.8,33900,20.9,13671,47.033867310365,33.9
"467",5141,2016,5382,7339,"AR",73.3342417223055,11.9,34576,15.4,13505,54.3428359866716,34.576
"468",5141,2020,6034,7807,"AR",77.2896118867683,7.1,40442,9.4,13379,58.3526422004634,40.442
"469",5143,2012,39688,70460,"AR",56.3269940391712,7.3,41429,18.8,152419,46.2278324880756,41.429
"470",5143,2016,41476,81861,"AR",50.6663734867642,5.2,45442,13.5,164810,49.6699229415691,45.442
"471",5143,2020,47504,94266,"AR",50.3935671397959,4.4,52380,11.7,178734,52.7409446439961,52.38
"472",5145,2012,20011,26514,"AR",75.4733348419703,7.3,41410,17.1,58575,45.2650448143406,41.41
"473",5145,2016,21077,27219,"AR",77.434880047026,6.3,42197,12.3,60210,45.2067762830095,42.197
"474",5145,2020,24182,30885,"AR",78.2969078840861,4.9,44000,9.2,60336,51.1883452665076,44
"475",5147,2012,1227,2685,"AR",45.6983240223464,10.9,28061,22.5,5618,47.7928088287647,28.061
"476",5147,2016,1347,2571,"AR",52.392065344224,12.3,30383,16.3,5375,47.8325581395349,30.383
"477",5147,2020,1543,2476,"AR",62.3182552504039,5.8,40331,5.3,5088,48.6635220125786,40.331
"478",5149,2012,4042,5974,"AR",67.659859390693,7.2,38245,20.4,16303,36.6435625345029,38.245
"479",5149,2016,4608,6439,"AR",71.5639074390433,6.8,39323,12.6,16302,39.4982210771684,39.323
"480",5149,2020,5226,6741,"AR",77.5255896751224,3.6,47981,7.2,16280,41.4066339066339,47.981
"481",6001,2012,108182,595642,"CA",18.1622518224034,9.9,71516,12.4,1174273,50.7243204944676,71.516
"482",6001,2016,95922,654266,"CA",14.6610094365289,7.1,79831,8.4,1261005,51.8844889592032,79.831
"483",6001,2020,136309,770070,"CA",17.7008583635254,4.7,104888,4.3,1319993,58.3389457368334,104.888
